,GROUP_VALUE,FG_PCT,FG3_PCT,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,4Q_FG_PCT,4Q_FG3_PCT,4Q_FT_PCT,4Q_OREB,4Q_DREB,4Q_REB,4Q_AST,4Q_TOV,4Q_STL,4Q_BLK,PO_FG_PCT,PO_FG3_PCT,PO_FT_PCT,PO_OREB,PO_DREB,PO_REB,PO_AST,PO_TOV,PO_STL,PO_BLK,SC_FG_PCT,SC_FG3_PCT,SC_FT_PCT,SC_OREB,SC_DREB,SC_REB,SC_AST,SC_TOV,SC_STL,SC_BLK,PERSON_ID,DISPLAY_FIRST_LAST
654,2011-12,0.412,0.367,0.77,1.4,5.1,6.5,2.9,1.8,1.0,0.7,0.434,0.352,0.735,0.4,1.3,1.8,0.5,0.4,0.2,0.2,0.456,0.364,0.571,1.3,7.0,8.3,1.5,1.7,0.8,1.5,,,,,,,,,,,2736,Luol Deng
655,2012-13,0.426,0.322,0.816,2.2,4.2,6.3,3.0,1.9,1.1,0.4,0.439,0.356,0.788,0.6,1.2,1.8,0.6,0.3,0.3,0.1,0.381,0.056,0.4,1.0,6.6,7.6,3.8,2.4,1.0,0.6,,,,,,,,,,,2736,Luol Deng
656,2013-14,0.43333333333333335,0.297,0.7923333333333332,1.5999999999999999,4.3,5.900000000000001,3.0333333333333337,1.9333333333333336,1.0,0.13333333333333333,0.3463333333333333,0.26066666666666666,0.779,0.4000000000000001,0.9,1.2666666666666666,0.5,0.39999999999999997,0.3,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,2736,Luol Deng
657,2014-15,0.469,0.355,0.761,1.4,3.8,5.2,1.9,1.5,0.9,0.3,0.363,0.311,0.75,0.3,0.7,1.0,0.3,0.2,0.1,0.1,,,,,,,,,,,0.313,0.36,0.0,0.1,0.1,0.2,0.1,0.1,0.0,0.0,2736,Luol Deng
658,2015-16,0.455,0.344,0.755,1.5,4.5,6.0,1.9,1.1,1.0,0.4,0.511,0.5,0.795,0.3,1.0,1.3,0.3,0.2,0.2,0.0,0.471,0.421,0.842,1.4,4.6,5.9,1.6,1.6,0.9,0.6,0.255,0.25,0.0,0.1,0.1,0.2,0.1,0.0,0.1,0.0,2736,Luol Deng
659,2016-17,0.387,0.309,0.73,1.1,4.1,5.3,1.3,0.8,0.9,0.4,0.383,0.323,0.833,0.3,0.9,1.2,0.3,0.2,0.2,0.1,,,,,,,,,,,0.259,0.182,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,2736,Luol Deng
660,2016-17,0.474,0.0,0.714,1.4,2.9,4.3,0.2,0.4,0.2,0.4,0.388,0.0,0.667,0.9,1.7,2.5,0.3,0.1,0.2,0.4,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1627767,Cheick Diallo
661,2003-04,0.447,0.231,0.602,1.5,3.0,4.5,2.4,1.7,0.8,0.5,0.376,0.3,0.679,0.3,0.8,1.1,0.6,0.4,0.2,0.1,,,,,,,,,,,,,,,,,,,,,2564,Boris Diaw
662,2004-05,0.422,0.18,0.74,0.8,1.8,2.6,2.3,1.3,0.6,0.3,0.506,0.182,0.697,0.3,0.5,0.8,0.7,0.5,0.2,0.1,,,,,,,,,,,,,,,,,,,,,2564,Boris Diaw
663,2005-06,0.526,0.267,0.731,2.0,4.9,6.9,6.2,2.3,0.7,1.0,0.469,0.214,0.659,0.4,1.5,2.0,1.5,0.6,0.1,0.3,0.526,0.429,0.761,2.0,4.7,6.7,5.2,2.8,0.9,1.1,,,,,,,,,,,2564,Boris Diaw
664,2006-07,0.538,0.333,0.683,1.2,3.1,4.3,4.8,2.1,0.4,0.5,0.555,0.5,0.65,0.3,0.6,0.9,1.2,0.5,0.1,0.1,0.475,0.0,0.667,1.3,1.9,3.2,3.0,1.7,0.7,0.2,,,,,,,,,,,2564,Boris Diaw
665,2007-08,0.477,0.317,0.744,1.2,3.4,4.6,3.9,1.9,0.7,0.5,0.478,0.222,0.933,0.3,0.8,1.1,0.9,0.6,0.3,0.2,0.547,0.0,0.5,1.4,4.2,5.6,4.6,2.2,0.6,0.8,,,,,,,,,,,2564,Boris Diaw
666,2008-09,0.523,0.39666666666666667,0.6883333333333335,1.4000000000000001,3.633333333333333,5.0,3.6999999999999997,2.466666666666667,0.7000000000000001,0.6,0.48933333333333334,0.324,0.6703333333333333,0.3,0.9333333333333335,1.2333333333333332,0.9333333333333332,0.7000000000000001,0.16666666666666666,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,2564,Boris Diaw
667,2009-10,0.483,0.32,0.769,1.6,3.6,5.2,4.0,2.2,0.7,0.7,0.472,0.246,0.784,0.5,1.0,1.6,0.9,0.5,0.2,0.1,0.5,0.111,0.5,1.8,3.3,5.0,4.0,3.0,0.3,0.8,,,,,,,,,,,2564,Boris Diaw
668,2010-11,0.492,0.345,0.683,1.3,3.8,5.0,4.1,2.0,0.9,0.6,0.543,0.366,0.667,0.4,0.9,1.3,0.9,0.6,0.2,0.3,,,,,,,,,,,,,,,,,,,,,2564,Boris Diaw
669,2011-12,0.48066666666666663,0.39833333333333326,0.628,1.2333333333333334,3.6,4.833333333333333,3.4333333333333336,1.8999999999999997,0.6,0.39999999999999997,0.367,0.321,0.4446666666666667,0.3333333333333333,1.1,1.3999999999999997,1.1333333333333335,0.4666666666666666,0.2333333333333333,0.16666666666666666,0.514,0.5,0.75,2.0,3.2,5.2,2.5,1.1,0.8,0.3,,,,,,,,,,,2564,Boris Diaw
670,2012-13,0.539,0.385,0.723,0.9,2.5,3.4,2.4,1.1,0.7,0.4,0.655,0.3,0.731,0.2,0.8,1.0,0.8,0.2,0.2,0.1,0.444,0.385,0.857,0.5,2.0,2.5,1.8,0.8,0.3,0.2,,,,,,,,,,,2564,Boris Diaw
671,2013-14,0.521,0.402,0.739,0.9,3.2,4.1,2.8,1.5,0.6,0.4,0.539,0.391,0.649,0.4,0.9,1.3,0.9,0.4,0.2,0.1,0.5,0.4,0.688,1.1,3.7,4.8,3.4,1.3,0.6,0.1,,,,,,,,,,,2564,Boris Diaw
672,2014-15,0.46,0.32,0.774,1.0,3.3,4.3,2.9,1.6,0.4,0.3,0.4,0.195,0.692,0.4,0.8,1.2,0.8,0.4,0.1,0.1,0.479,0.222,0.692,1.9,4.3,6.1,3.6,1.3,0.7,0.4,0.353,0.333,0.0,0.0,0.1,0.2,0.2,0.1,0.0,0.0,2564,Boris Diaw
673,2015-16,0.527,0.362,0.737,0.8,2.3,3.1,2.3,1.3,0.3,0.3,0.543,0.556,0.6,0.2,0.8,1.0,0.8,0.5,0.2,0.1,0.457,0.333,0.75,0.2,1.9,2.1,2.3,0.7,0.2,0.4,0.4,0.385,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,2564,Boris Diaw
674,2016-17,0.446,0.247,0.743,0.6,1.5,2.2,2.3,1.2,0.2,0.1,0.491,0.333,0.538,0.2,0.5,0.7,0.8,0.2,0.1,0.0,0.5,0.429,0.9,0.3,1.6,1.9,2.0,1.3,0.6,0.4,0.255,0.077,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,2564,Boris Diaw
675,2013-14,0.498,1.0,0.634,1.7,3.3,5.0,0.7,0.9,0.5,0.8,0.491,1.0,0.543,0.5,1.4,1.8,0.3,0.5,0.3,0.3,,,,,,,,,,,,,,,,,,,,,203476,Gorgui Dieng
676,2014-15,0.506,0.167,0.783,3.1,5.3,8.3,2.0,1.7,1.0,1.7,0.512,0.0,0.817,0.7,1.5,2.1,0.6,0.4,0.2,0.3,,,,,,,,,,,0.39,0.0,0.0,0.1,0.2,0.3,0.2,0.1,0.0,0.1,203476,Gorgui Dieng
677,2015-16,0.532,0.3,0.827,1.9,5.2,7.1,1.7,1.7,1.1,1.2,0.615,0.2,0.912,0.5,1.3,1.8,0.3,0.5,0.3,0.3,,,,,,,,,,,0.309,0.0,1.0,0.1,0.1,0.2,0.1,0.1,0.0,0.1,203476,Gorgui Dieng
678,2016-17,0.502,0.372,0.814,2.3,5.6,7.9,1.9,1.3,1.1,1.2,0.442,0.214,0.583,0.6,0.8,1.4,0.3,0.2,0.2,0.1,,,,,,,,,,,0.41,0.2,1.0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,203476,Gorgui Dieng
679,2014-15,0.302,0.185,0.912,0.1,1.3,1.4,3.1,1.0,0.6,0.2,0.354,0.188,0.923,0.1,0.6,0.7,1.4,0.5,0.3,0.1,,,,,,,,,,,0.087,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.1,203915,Spencer Dinwiddie
680,2015-16,0.352,0.1,0.576,0.3,1.1,1.4,1.8,0.6,0.3,0.0,0.348,0.25,0.6,0.2,0.4,0.6,0.5,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.111,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,203915,Spencer Dinwiddie
681,2016-17,0.444,0.376,0.792,0.5,2.3,2.8,3.1,1.1,0.7,0.4,0.495,0.385,0.797,0.2,0.8,1.0,0.8,0.4,0.2,0.0,,,,,,,,,,,0.321,0.133,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,203915,Spencer Dinwiddie
682,2009-10,0.458,0.389,0.809,0.7,1.2,1.9,2.0,1.0,0.8,0.1,0.493,0.443,0.722,0.3,0.5,0.8,0.7,0.3,0.4,0.0,,,,,,,,,,,,,,,,,,,,,201962,Toney Douglas
683,2010-11,0.416,0.373,0.794,0.8,2.2,3.0,3.0,1.1,1.1,0.0,0.389,0.34,0.829,0.2,0.7,0.9,0.9,0.4,0.3,0.0,0.366,0.389,1.0,0.5,2.8,3.3,2.3,1.0,0.5,0.0,,,,,,,,,,,201962,Toney Douglas
684,2011-12,0.324,0.231,0.846,0.4,1.5,1.9,2.0,1.5,0.8,0.0,0.345,0.176,0.833,0.2,0.5,0.7,0.8,0.6,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,201962,Toney Douglas
685,2012-13,0.4093333333333333,0.38199999999999995,0.9289999999999999,0.5,1.5333333333333332,1.9666666666666666,2.1999999999999997,1.1,1.0666666666666667,0.0,0.442,0.4483333333333333,0.96,0.2333333333333333,0.6666666666666666,0.9666666666666668,0.9666666666666668,0.5,0.5333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,201962,Toney Douglas
686,2013-14,0.3833333333333333,0.3016666666666667,0.7096666666666667,0.3666666666666667,1.3333333333333333,1.7,1.3,0.6999999999999998,0.39999999999999997,0.10000000000000002,0.3973333333333333,0.3423333333333334,0.5186666666666667,0.16666666666666666,0.3,0.46666666666666673,0.3666666666666667,0.20000000000000004,0.20000000000000004,0.10000000000000002,0.333,0.5,0.5,0.1,0.3,0.4,0.5,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,201962,Toney Douglas
687,2014-15,0.373,0.278,0.615,0.2,1.7,1.8,2.0,0.8,0.9,0.3,0.429,0.25,0.571,0.1,0.9,1.0,1.4,0.6,0.8,0.2,,,,,,,,,,,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.0,0.0,0.0,201962,Toney Douglas
688,2015-16,0.411,0.399,0.848,0.4,1.9,2.3,2.6,1.0,1.1,0.1,0.424,0.42,0.829,0.1,0.6,0.7,0.6,0.2,0.4,0.0,,,,,,,,,,,0.375,0.286,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,201962,Toney Douglas
689,2016-17,0.368,0.167,0.828,0.5,2.0,2.5,2.3,0.9,0.8,0.2,0.477,0.133,0.773,0.2,0.9,1.1,0.8,0.3,0.4,0.1,,,,,,,,,,,0.111,0.143,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,201962,Toney Douglas
690,2008-09,0.393,0.37,0.769,0.6,1.3,1.9,2.0,1.3,0.5,0.1,0.515,0.556,0.821,0.3,0.7,0.9,1.0,0.7,0.1,0.1,,,,,,,,,,,,,,,,,,,,,201609,Goran Dragic
691,2009-10,0.452,0.394,0.736,0.5,1.7,2.1,3.0,1.6,0.6,0.1,0.439,0.389,0.713,0.2,0.7,0.8,1.3,0.7,0.3,0.1,0.43,0.325,0.742,0.6,1.2,1.8,2.3,1.0,0.3,0.1,,,,,,,,,,,201609,Goran Dragic
692,2010-11,0.4426666666666667,0.38566666666666666,0.633,0.5,1.5999999999999999,2.1,2.8333333333333335,1.5666666666666667,0.6999999999999998,0.13333333333333333,0.41500000000000004,0.43366666666666664,0.6843333333333333,0.16666666666666666,0.6333333333333333,0.8000000000000002,1.1333333333333335,0.6333333333333334,0.3,0.10000000000000002,,,,,,,,,,,,,,,,,,,,,201609,Goran Dragic
693,2011-12,0.462,0.337,0.805,0.8,1.7,2.5,5.3,2.4,1.3,0.2,0.446,0.333,0.75,0.2,0.6,0.8,1.2,0.7,0.5,0.0,,,,,,,,,,,,,,,,,,,,,201609,Goran Dragic
694,2012-13,0.443,0.319,0.748,0.8,2.3,3.1,7.4,2.8,1.6,0.3,0.425,0.275,0.79,0.2,0.4,0.6,1.2,0.5,0.3,0.1,,,,,,,,,,,,,,,,,,,,,201609,Goran Dragic
695,2013-14,0.505,0.408,0.76,0.9,2.3,3.2,5.9,2.8,1.4,0.3,0.524,0.415,0.771,0.2,0.6,0.9,1.2,0.7,0.2,0.0,,,,,,,,,,,,,,,,,,,,,201609,Goran Dragic
696,2014-15,0.5013333333333333,0.3436666666666666,0.7760000000000001,1.0666666666666667,2.466666666666667,3.5,4.633333333333334,2.2333333333333334,1.0333333333333334,0.20000000000000004,0.49333333333333335,0.2516666666666667,0.7526666666666667,0.16666666666666666,0.6999999999999998,0.9,0.7666666666666666,0.5333333333333333,0.16666666666666666,0.0,,,,,,,,,,,0.39566666666666667,0.21,0.0,0.0,0.10000000000000002,0.10000000000000002,0.19999999999999998,0.0,0.0,0.0,201609,Goran Dragic
697,2015-16,0.477,0.312,0.727,0.8,3.1,3.8,5.8,2.6,1.0,0.2,0.493,0.472,0.759,0.2,0.6,0.8,1.1,0.5,0.2,0.0,0.442,0.348,0.767,0.8,4.1,4.9,3.9,2.2,0.4,0.2,0.292,0.316,1.0,0.0,0.1,0.2,0.2,0.1,0.0,0.0,201609,Goran Dragic
698,2016-17,0.475,0.405,0.79,0.8,3.0,3.8,5.8,2.9,1.2,0.2,0.465,0.405,0.744,0.2,0.8,1.0,1.2,0.7,0.4,0.0,,,,,,,,,,,0.326,0.273,0.0,0.1,0.1,0.2,0.3,0.1,0.0,0.0,201609,Goran Dragic
699,2012-13,0.608,0.5,0.371,2.8,4.8,7.6,0.5,1.0,1.0,1.6,0.579,0.0,0.319,1.2,1.7,2.9,0.2,0.3,0.4,0.4,,,,,,,,,,,,,,,,,,,,,203083,Andre Drummond
700,2013-14,0.623,0.0,0.418,5.4,7.8,13.2,0.4,1.4,1.2,1.6,0.662,0.0,0.395,1.2,1.9,3.1,0.1,0.3,0.3,0.4,,,,,,,,,,,,,,,,,,,,,203083,Andre Drummond
701,2014-15,0.514,0.0,0.389,5.3,8.1,13.5,0.7,1.5,0.9,1.9,0.524,0.0,0.394,1.2,1.5,2.8,0.1,0.2,0.2,0.4,,,,,,,,,,,0.493,0.0,0.0,0.2,0.2,0.3,0.1,0.0,0.0,0.0,203083,Andre Drummond
702,2015-16,0.521,0.333,0.355,4.9,9.9,14.8,0.8,1.9,1.5,1.4,0.592,0.0,0.359,0.9,2.1,3.1,0.1,0.4,0.4,0.3,0.519,0.0,0.324,3.0,6.0,9.0,0.0,1.0,0.3,1.5,0.446,0.0,1.0,0.2,0.1,0.3,0.1,0.1,0.0,0.1,203083,Andre Drummond
703,2016-17,0.53,0.286,0.386,4.3,9.5,13.8,1.1,1.9,1.5,1.1,0.612,0.0,0.392,0.9,2.2,3.1,0.2,0.4,0.4,0.3,,,,,,,,,,,0.386,0.5,0.0,0.2,0.2,0.4,0.0,0.1,0.1,0.0,203083,Andre Drummond
704,2007-08,0.468,0.22,0.737,1.7,2.3,3.9,1.1,0.7,0.8,0.1,0.461,0.24,0.816,0.7,1.0,1.7,0.5,0.2,0.3,0.0,,,,,,,,,,,,,,,,,,,,,201162,Jared Dudley
705,2008-09,0.4756666666666667,0.387,0.664,1.2333333333333334,1.8,3.0,0.8666666666666667,0.6,0.8333333333333334,0.10000000000000002,0.4723333333333333,0.43500000000000005,0.617,0.6333333333333333,0.7666666666666666,1.3666666666666665,0.3333333333333333,0.2333333333333333,0.5333333333333333,0.10000000000000002,,,,,,,,,,,,,,,,,,,,,201162,Jared Dudley
706,2009-10,0.459,0.458,0.754,1.2,2.2,3.4,1.4,0.8,1.0,0.2,0.451,0.442,0.792,0.4,0.7,1.1,0.6,0.3,0.3,0.1,0.465,0.424,0.607,0.9,2.8,3.8,1.8,0.6,1.1,0.4,,,,,,,,,,,201162,Jared Dudley
707,2010-11,0.477,0.415,0.743,1.4,2.5,3.9,1.3,0.9,1.1,0.2,0.404,0.312,0.696,0.4,0.9,1.3,0.4,0.3,0.3,0.1,,,,,,,,,,,,,,,,,,,,,201162,Jared Dudley
708,2011-12,0.485,0.383,0.726,1.5,3.2,4.6,1.7,1.1,0.8,0.3,0.366,0.269,0.818,0.4,0.6,1.0,0.3,0.2,0.2,0.1,,,,,,,,,,,,,,,,,,,,,201162,Jared Dudley
709,2012-13,0.468,0.391,0.796,1.0,2.1,3.1,2.6,1.3,0.9,0.1,0.387,0.308,0.851,0.3,0.7,1.0,0.7,0.2,0.3,0.0,,,,,,,,,,,,,,,,,,,,,201162,Jared Dudley
710,2013-14,0.438,0.36,0.655,0.5,1.7,2.2,1.4,0.8,0.6,0.1,0.397,0.31,0.762,0.2,0.5,0.7,0.3,0.1,0.1,0.1,0.273,0.5,0.0,0.0,0.9,0.9,0.3,0.0,0.1,0.0,,,,,,,,,,,201162,Jared Dudley
711,2014-15,0.468,0.385,0.716,0.6,2.4,3.1,1.8,0.9,1.0,0.2,0.431,0.333,0.667,0.3,0.7,1.0,0.5,0.2,0.3,0.1,0.467,0.571,0.571,0.5,1.3,1.8,1.3,0.8,2.0,0.3,0.393,0.444,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,201162,Jared Dudley
712,2015-16,0.478,0.42,0.735,0.7,2.9,3.5,2.1,1.0,0.9,0.2,0.407,0.327,0.731,0.2,0.7,0.9,0.5,0.2,0.3,0.0,,,,,,,,,,,0.409,0.5,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,201162,Jared Dudley
713,2016-17,0.454,0.379,0.662,0.5,3.0,3.5,1.9,1.1,0.7,0.3,0.463,0.412,0.688,0.2,1.0,1.2,0.6,0.5,0.2,0.1,,,,,,,,,,,0.5,0.364,0.0,0.0,0.2,0.2,0.1,0.1,0.0,0.0,201162,Jared Dudley
714,2002-03,0.403,0.347,0.78,0.8,1.8,2.6,1.3,1.0,0.6,0.2,0.405,0.298,0.784,0.3,0.8,1.2,0.5,0.5,0.3,0.1,,,,,,,,,,,,,,,,,,,,,2399,Mike Dunleavy
715,2003-04,0.449,0.37,0.741,1.2,4.7,5.9,2.9,1.9,0.9,0.2,0.386,0.254,0.65,0.3,1.1,1.3,0.6,0.3,0.2,0.0,,,,,,,,,,,,,,,,,,,,,2399,Mike Dunleavy
716,2004-05,0.451,0.388,0.779,1.2,4.3,5.5,2.6,1.7,1.0,0.3,0.472,0.432,0.833,0.3,1.0,1.3,0.5,0.3,0.2,0.1,,,,,,,,,,,,,,,,,,,,,2399,Mike Dunleavy
717,2005-06,0.406,0.285,0.778,1.0,4.0,4.9,2.9,1.5,0.7,0.4,0.407,0.288,0.794,0.3,0.9,1.2,0.7,0.3,0.2,0.1,,,,,,,,,,,,,,,,,,,,,2399,Mike Dunleavy
718,2006-07,0.45166666666666666,0.314,0.7826666666666666,1.0,4.233333333333333,5.266666666666667,2.8000000000000003,1.8,1.0333333333333334,0.26666666666666666,0.4246666666666667,0.3056666666666667,0.7586666666666667,0.3333333333333333,1.3,1.6333333333333335,1.0,0.4000000000000001,0.3,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,2399,Mike Dunleavy
719,2007-08,0.476,0.424,0.834,0.7,4.5,5.2,3.5,2.3,1.0,0.4,0.415,0.355,0.815,0.2,1.2,1.3,0.8,0.5,0.2,0.1,,,,,,,,,,,,,,,,,,,,,2399,Mike Dunleavy
720,2008-09,0.401,0.356,0.815,0.8,3.0,3.8,2.4,2.1,0.7,0.5,0.436,0.393,0.864,0.3,1.3,1.5,0.3,0.3,0.1,0.1,,,,,,,,,,,,,,,,,,,,,2399,Mike Dunleavy
721,2009-10,0.41,0.318,0.842,0.4,3.1,3.5,1.5,1.1,0.6,0.2,0.358,0.242,0.951,0.1,1.1,1.2,0.5,0.2,0.1,0.1,,,,,,,,,,,,,,,,,,,,,2399,Mike Dunleavy
722,2010-11,0.462,0.402,0.8,0.5,4.1,4.5,1.7,1.1,0.7,0.5,0.457,0.362,0.865,0.2,0.9,1.0,0.4,0.3,0.1,0.0,0.35,0.3,0.667,0.0,1.2,1.2,1.6,0.2,0.8,0.0,,,,,,,,,,,2399,Mike Dunleavy
723,2011-12,0.474,0.399,0.811,0.5,3.2,3.7,2.1,1.1,0.5,0.1,0.427,0.413,0.804,0.3,1.3,1.6,0.8,0.3,0.1,0.1,,,,,,,,,,,,,,,,,,,,,2399,Mike Dunleavy
724,2012-13,0.442,0.428,0.82,0.4,3.5,3.9,1.9,1.2,0.5,0.5,0.444,0.442,0.941,0.1,1.2,1.4,0.8,0.5,0.2,0.1,0.567,0.438,0.889,0.8,3.3,4.0,2.0,0.8,0.5,0.0,,,,,,,,,,,2399,Mike Dunleavy
725,2013-14,0.43,0.38,0.854,0.6,3.6,4.2,2.3,1.3,0.8,0.6,0.473,0.436,0.902,0.1,0.9,1.0,0.4,0.2,0.1,0.1,0.472,0.462,0.667,1.0,2.6,3.6,2.4,1.0,0.6,0.2,,,,,,,,,,,2399,Mike Dunleavy
726,2014-15,0.435,0.407,0.805,0.4,3.5,3.9,1.8,1.0,0.6,0.3,0.317,0.3,0.765,0.2,0.7,0.9,0.5,0.2,0.1,0.0,0.489,0.482,0.947,0.6,3.4,4.0,2.6,1.3,0.8,0.4,0.28,0.1,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,2399,Mike Dunleavy
727,2015-16,0.41,0.394,0.784,0.3,2.4,2.7,1.3,0.8,0.5,0.3,0.4,0.462,0.75,0.1,0.7,0.8,0.3,0.2,0.0,0.0,,,,,,,,,,,0.333,0.25,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,2399,Mike Dunleavy
728,2016-17,0.4203333333333334,0.39199999999999996,0.7943333333333333,0.3,1.8,2.1666666666666665,0.9333333333333332,0.5333333333333333,0.3,0.13333333333333333,0.458,0.37200000000000005,0.8693333333333332,0.3,0.8333333333333334,1.1,0.3333333333333333,0.23333333333333336,0.13333333333333333,0.0,0.429,0.4,1.0,0.2,0.7,0.8,0.3,1.0,0.2,0.0,0.44300000000000006,0.4443333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.0,2399,Mike Dunleavy
729,2016-17,0.377,0.288,0.61,0.3,1.8,2.1,2.4,1.1,1.0,0.5,0.318,0.316,0.5,0.1,0.7,0.7,0.6,0.3,0.3,0.1,,,,,,,,,,,0.269,0.111,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,1627739,Kris Dunn
730,2007-08,0.43,0.288,0.873,0.9,3.5,4.4,2.4,2.9,1.0,0.9,0.424,0.314,0.883,0.1,0.7,0.8,0.5,0.7,0.1,0.3,,,,,,,,,,,,,,,,,,,,,201142,Kevin Durant
731,2008-09,0.476,0.422,0.863,1.0,5.5,6.5,2.8,3.0,1.3,0.7,0.427,0.362,0.88,0.3,1.3,1.6,0.5,0.7,0.2,0.2,,,,,,,,,,,,,,,,,,,,,201142,Kevin Durant
732,2009-10,0.476,0.365,0.9,1.3,6.3,7.6,2.8,3.3,1.4,1.0,0.419,0.302,0.862,0.2,1.5,1.7,0.5,0.6,0.4,0.2,0.35,0.286,0.871,1.3,6.3,7.7,2.3,3.7,0.5,1.3,,,,,,,,,,,201142,Kevin Durant
733,2010-11,0.462,0.35,0.88,0.7,6.1,6.8,2.7,2.8,1.1,1.0,0.422,0.289,0.877,0.1,1.7,1.8,0.7,0.4,0.2,0.3,0.449,0.339,0.838,1.1,7.1,8.2,2.8,2.5,0.9,1.1,,,,,,,,,,,201142,Kevin Durant
734,2011-12,0.496,0.387,0.86,0.6,7.4,8.0,3.5,3.8,1.3,1.2,0.457,0.343,0.77,0.2,2.2,2.4,0.5,0.7,0.2,0.4,0.517,0.373,0.864,0.7,6.8,7.4,3.7,3.2,1.5,1.2,,,,,,,,,,,201142,Kevin Durant
735,2012-13,0.51,0.416,0.905,0.6,7.3,7.9,4.6,3.5,1.4,1.3,0.497,0.388,0.917,0.1,1.9,1.9,0.8,0.9,0.3,0.5,0.455,0.314,0.83,0.6,8.4,9.0,6.3,3.9,1.3,1.1,,,,,,,,,,,201142,Kevin Durant
736,2013-14,0.503,0.391,0.873,0.7,6.7,7.4,5.5,3.5,1.3,0.7,0.452,0.366,0.829,0.3,1.7,2.0,1.0,0.9,0.3,0.2,0.46,0.344,0.81,1.3,7.6,8.9,3.9,3.8,1.0,1.3,,,,,,,,,,,201142,Kevin Durant
737,2014-15,0.51,0.403,0.854,0.6,6.0,6.6,4.1,2.7,0.9,0.9,0.444,0.289,0.686,0.1,1.4,1.5,0.6,0.2,0.3,0.2,,,,,,,,,,,0.286,0.286,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,201142,Kevin Durant
738,2015-16,0.505,0.387,0.898,0.6,7.6,8.2,5.0,3.5,1.0,1.2,0.471,0.375,0.913,0.2,1.5,1.6,0.9,0.6,0.2,0.3,0.43,0.282,0.89,0.7,6.4,7.1,3.3,3.6,1.0,1.0,0.37,0.2,1.0,0.0,0.3,0.3,0.3,0.1,0.0,0.2,201142,Kevin Durant
739,2016-17,0.537,0.375,0.875,0.6,7.6,8.3,4.8,2.2,1.1,1.6,0.508,0.25,0.886,0.1,1.5,1.6,0.8,0.5,0.2,0.5,0.556,0.442,0.893,1.1,6.9,7.9,4.3,2.5,0.8,1.3,0.341,0.267,1.0,0.0,0.3,0.3,0.1,0.0,0.0,0.3,201142,Kevin Durant
740,2015-16,0.308,0.319,1.0,0.1,0.8,0.9,0.2,0.0,0.2,0.0,0.283,0.314,1.0,0.1,0.2,0.3,0.2,0.0,0.2,0.0,,,,,,,,,,,0.286,0.333,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,204067,Jarell Eddie
741,2016-17,0.316,0.25,0.889,0.2,1.2,1.4,0.0,0.2,0.2,0.0,0.25,0.143,0.75,0.3,0.5,0.8,0.0,0.0,0.3,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204067,Jarell Eddie
742,2016-17,0.359,0.286,0.5,0.4,1.7,2.2,0.4,0.7,0.1,0.1,0.371,0.368,0.571,0.2,1.0,1.2,0.2,0.5,0.1,0.1,,,,,,,,,,,0.25,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1627740,Henry Ellenson
743,2009-10,0.424,0.395,0.871,0.4,1.7,2.1,1.0,1.0,0.3,0.1,0.448,0.474,0.885,0.2,0.6,0.8,0.4,0.3,0.1,0.0,,,,,,,,,,,,,,,,,,,,,201961,Wayne Ellington
