,GROUP_VALUE,FG_PCT,FG3_PCT,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,4Q_FG_PCT,4Q_FG3_PCT,4Q_FT_PCT,4Q_OREB,4Q_DREB,4Q_REB,4Q_AST,4Q_TOV,4Q_STL,4Q_BLK,PO_FG_PCT,PO_FG3_PCT,PO_FT_PCT,PO_OREB,PO_DREB,PO_REB,PO_AST,PO_TOV,PO_STL,PO_BLK,SC_FG_PCT,SC_FG3_PCT,SC_FT_PCT,SC_OREB,SC_DREB,SC_REB,SC_AST,SC_TOV,SC_STL,SC_BLK,PERSON_ID,DISPLAY_FIRST_LAST
300,2015-16,0.296,0.214,0.9,0.3,0.9,1.2,0.0,0.2,0.3,0.0,0.294,0.222,1.0,0.3,0.7,0.9,0.0,0.1,0.1,0.0,,,,,,,,,,,0.0,0.0,0.0,0.1,0.3,0.4,0.0,0.0,0.0,0.0,203461,Anthony Bennett
301,2016-17,0.413,0.271,0.722,1.1,2.3,3.4,0.5,0.5,0.2,0.1,0.488,0.3,0.7,0.5,1.1,1.6,0.4,0.2,0.2,0.1,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,203461,Anthony Bennett
302,2016-17,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1627791,Ben Bentil
303,2016-17,0.44,0.399,0.824,0.3,1.1,1.5,0.7,0.5,0.3,0.4,0.394,0.377,0.875,0.1,0.6,0.8,0.4,0.3,0.2,0.3,0.444,0.4,0.667,0.4,1.2,1.5,0.2,0.5,0.2,0.3,0.35,0.25,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,202722,Davis Bertans
304,2012-13,0.418,0.375,0.829,1.1,1.6,2.7,2.9,1.1,0.9,0.5,0.375,0.361,0.852,0.3,0.4,0.7,1.2,0.5,0.5,0.2,0.431,0.333,1.0,1.8,3.7,5.5,2.8,1.0,1.2,0.7,,,,,,,,,,,201976,Patrick Beverley
305,2013-14,0.414,0.361,0.814,1.3,2.2,3.5,2.7,1.2,1.4,0.4,0.402,0.328,0.861,0.5,0.5,1.0,0.6,0.1,0.4,0.1,0.38,0.318,0.7,2.2,2.0,4.2,1.8,0.7,0.5,0.3,,,,,,,,,,,201976,Patrick Beverley
306,2014-15,0.383,0.356,0.75,1.2,3.0,4.2,3.4,1.5,1.1,0.4,0.363,0.32,0.778,0.3,0.7,1.1,0.7,0.3,0.2,0.1,,,,,,,,,,,0.309,0.344,0.0,0.0,0.2,0.2,0.1,0.1,0.0,0.1,201976,Patrick Beverley
307,2015-16,0.434,0.4,0.682,1.0,2.5,3.5,3.4,1.3,1.3,0.4,0.455,0.431,0.658,0.3,0.7,1.0,0.7,0.3,0.3,0.1,0.27,0.214,1.0,0.8,3.6,4.4,2.2,0.8,0.4,0.4,0.414,0.457,0.0,0.1,0.1,0.2,0.2,0.1,0.1,0.0,201976,Patrick Beverley
308,2016-17,0.42,0.382,0.768,1.4,4.4,5.9,4.2,1.5,1.5,0.4,0.413,0.348,0.719,0.5,1.3,1.8,1.4,0.4,0.3,0.1,0.413,0.404,0.786,1.9,3.6,5.5,3.0,1.6,1.5,0.2,0.286,0.286,0.0,0.1,0.1,0.2,0.1,0.1,0.0,0.0,201976,Patrick Beverley
309,2011-12,0.464,0.0,0.483,1.8,4.0,5.8,0.4,1.1,0.3,1.8,0.458,0.0,0.457,0.7,1.4,2.1,0.2,0.3,0.2,0.4,,,,,,,,,,,,,,,,,,,,,202687,Bismack Biyombo
310,2012-13,0.451,0.0,0.521,2.4,4.9,7.3,0.4,1.0,0.4,1.8,0.514,0.0,0.528,0.7,1.3,2.0,0.1,0.4,0.1,0.5,,,,,,,,,,,,,,,,,,,,,202687,Bismack Biyombo
311,2013-14,0.611,0.0,0.517,1.4,3.4,4.8,0.1,0.5,0.1,1.1,0.525,0.0,0.655,0.5,1.1,1.5,0.0,0.2,0.0,0.5,0.6,0.0,0.333,1.7,2.0,3.7,0.3,0.0,0.0,0.7,,,,,,,,,,,202687,Bismack Biyombo
312,2014-15,0.543,0.0,0.583,2.5,3.9,6.4,0.3,0.8,0.3,1.5,0.429,0.0,0.537,0.5,1.1,1.6,0.1,0.2,0.1,0.4,,,,,,,,,,,0.364,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,202687,Bismack Biyombo
313,2015-16,0.542,0.0,0.628,2.2,5.8,8.0,0.4,0.9,0.2,1.6,0.522,0.0,0.636,0.6,1.6,2.2,0.1,0.3,0.1,0.5,0.58,0.0,0.597,2.7,6.7,9.4,0.4,1.1,0.4,1.4,0.364,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,202687,Bismack Biyombo
314,2016-17,0.528,0.0,0.534,1.9,5.1,7.0,0.9,1.2,0.3,1.1,0.533,0.0,0.583,0.5,1.5,2.1,0.3,0.3,0.1,0.3,,,,,,,,,,,0.25,0.0,0.0,0.1,0.2,0.3,0.0,0.1,0.0,0.1,202687,Bismack Biyombo
315,2015-16,0.468,0.384,0.727,0.8,2.7,3.5,1.4,0.8,0.4,0.4,0.539,0.463,0.75,0.2,1.2,1.5,0.6,0.3,0.2,0.2,,,,,,,,,,,0.263,0.143,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,202357,Nemanja Bjelica
316,2016-17,0.424,0.316,0.738,0.9,2.9,3.8,1.2,0.9,0.6,0.3,0.416,0.323,0.909,0.3,1.0,1.3,0.5,0.3,0.2,0.1,,,,,,,,,,,0.483,0.111,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,202357,Nemanja Bjelica
317,2014-15,0.5686666666666667,0.0,0.5433333333333333,2.2666666666666666,3.5,5.733333333333333,0.6333333333333334,0.8000000000000002,0.26666666666666666,0.3666666666666667,0.7159999999999999,0.0,0.573,0.43333333333333335,1.0333333333333334,1.4666666666666668,0.06666666666666667,0.26666666666666666,0.10000000000000002,0.06666666666666667,,,,,,,,,,,0.40599999999999997,0.0,0.0,0.10000000000000002,0.10000000000000002,0.16666666666666666,0.0,0.0,0.0,0.03333333333333333,204028,Tarik Black
318,2015-16,0.548,0.0,0.422,1.1,2.9,4.0,0.4,0.6,0.4,0.5,0.538,0.0,0.438,0.3,1.6,1.9,0.2,0.2,0.3,0.3,,,,,,,,,,,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,204028,Tarik Black
319,2016-17,0.51,0.5,0.752,2.1,3.0,5.1,0.6,0.9,0.4,0.7,0.566,0.5,0.828,0.4,1.2,1.6,0.3,0.3,0.2,0.2,,,,,,,,,,,0.556,0.5,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,204028,Tarik Black
