,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,PERSON_ID,SEASON_ID,AOP_FGA,AOP_FG_PCT,Bank_FGA,Bank_FG_PCT,DUNK_FGA,DUNK_FG_PCT,FADE_FGA,FADE_FG_PCT,FGR_FGA,FGR_FG_PCT,HOOK_FGA,HOOK_FG_PCT,JS_FGA,JS_FG_PCT,LAY_FGA,LAY_FG_PCT,TIP_FGA,TIP_FG_PCT
697,1899,2004-05,0,0.0,1,0.0,15,0.86699999999999999,5,0.20000000000000001,1,1.0,5,0.40000000000000002,250,0.30399999999999999,82,0.42699999999999999,5,0.20000000000000001
698,958,2004-05,0,0.0,0,0.0,3,1.0,0,0.0,0,0.0,17,0.29399999999999998,47,0.40400000000000003,22,0.77300000000000002,1,1.0
699,2419,2004-05,31,0.80600000000000005,2,1.0,78,0.93600000000000005,7,0.42899999999999999,0,0.0,91,0.495,554,0.38800000000000001,223,0.56499999999999995,25,0.56000000000000005
700,1919,2004-05,3,1.0,1,1.0,8,0.875,0,0.0,1,1.0,0,0.0,82,0.34100000000000003,32,0.53100000000000003,5,0.59999999999999998
701,2038,2004-05,4,1.0,3,0.66700000000000004,108,0.88900000000000001,4,0.25,1,1.0,16,0.68799999999999994,74,0.25700000000000001,118,0.51700000000000002,16,0.68799999999999994
702,2209,2004-05,3,0.66700000000000004,3,1.0,31,0.96799999999999997,2,0.5,1,1.0,11,0.54500000000000004,514,0.36199999999999999,84,0.47599999999999998,10,0.40000000000000002
703,1893,2004-05,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,7,0.57099999999999995,9,0.111,2,0.0
704,2216,2004-05,1,1.0,18,0.66700000000000004,9,1.0,27,0.48099999999999998,4,1.0,39,0.58999999999999997,455,0.38900000000000001,218,0.51800000000000002,26,0.53800000000000003
705,689,2004-05,3,1.0,4,0.75,40,0.84999999999999998,1,1.0,0,0.0,24,0.54200000000000004,117,0.29899999999999999,60,0.46700000000000003,19,0.26300000000000001
706,1442,2004-05,0,0.0,1,1.0,7,0.85699999999999998,5,1.0,0,0.0,53,0.77400000000000002,129,0.52700000000000002,59,0.54200000000000004,2,0.0
707,2072,2004-05,0,0.0,4,1.0,22,0.90900000000000003,15,0.53300000000000003,4,0.75,7,0.42899999999999999,1127,0.40300000000000002,256,0.56299999999999994,3,0.66700000000000004
708,2876,2004-05,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,3,0.33300000000000002,17,0.35299999999999998,9,0.33300000000000002,1,0.0
709,2202,2004-05,23,0.87,14,0.71399999999999997,108,0.90700000000000003,49,0.48999999999999999,29,0.65500000000000003,23,0.56499999999999995,923,0.33700000000000002,266,0.58999999999999997,25,0.59999999999999998
710,2047,2004-05,7,0.57099999999999995,19,0.57899999999999996,42,0.92900000000000005,3,0.66700000000000004,0,0.0,8,0.375,815,0.35099999999999998,167,0.46100000000000002,15,0.20000000000000001
711,2557,2004-05,0,0.0,5,1.0,0,0.0,2,1.0,5,0.59999999999999998,6,0.16700000000000001,601,0.38900000000000001,125,0.47199999999999998,2,1.0
712,2774,2004-05,0,0.0,3,0.66700000000000004,3,1.0,0,0.0,2,1.0,1,0.0,42,0.31,31,0.51600000000000001,2,1.0
713,361,2004-05,0,0.0,2,0.5,7,0.85699999999999998,5,0.20000000000000001,1,0.0,27,0.63,443,0.35199999999999998,41,0.53700000000000003,13,0.38500000000000001
714,299,2004-05,1,0.0,1,1.0,0,0.0,2,0.0,0,0.0,0,0.0,71,0.437,6,0.5,0,0.0
715,915,2004-05,1,1.0,1,1.0,10,0.80000000000000004,4,0.75,6,1.0,2,0.5,308,0.30199999999999999,112,0.50900000000000001,12,0.58299999999999996
716,147,2004-05,0,0.0,9,0.66700000000000004,18,0.94399999999999995,34,0.47099999999999997,5,1.0,25,0.68000000000000005,952,0.41299999999999998,164,0.59099999999999997,2,0.5
717,990,2004-05,0,0.0,6,0.33300000000000002,25,0.68000000000000005,1,1.0,3,0.66700000000000004,12,0.5,275,0.378,120,0.53300000000000003,12,0.75
718,2624,2004-05,0,0.0,0,0.0,15,0.80000000000000004,2,0.5,1,1.0,0,0.0,230,0.36099999999999999,121,0.52900000000000003,6,0.16700000000000001
719,1913,2004-05,1,1.0,0,0.0,27,0.85199999999999998,0,0.0,0,0.0,5,0.0,28,0.035999999999999997,31,0.38700000000000001,9,0.55600000000000005
720,2416,2004-05,0,0.0,1,0.0,5,1.0,9,0.77800000000000002,2,1.0,2,0.0,342,0.36499999999999999,53,0.45300000000000001,2,0.5
721,935,2004-05,0,0.0,3,1.0,2,0.5,0,0.0,1,1.0,1,1.0,214,0.36899999999999999,28,0.42899999999999999,6,0.16700000000000001
722,2422,2004-05,0,0.0,0,0.0,6,1.0,0,0.0,0,0.0,0,0.0,154,0.34399999999999997,49,0.51000000000000001,1,1.0
723,2441,2004-05,0,0.0,0,0.0,7,0.71399999999999997,2,1.0,1,1.0,0,0.0,35,0.314,13,0.46200000000000002,6,0.83299999999999996
724,2243,2004-05,2,0.5,3,1.0,8,0.875,4,0.75,5,0.40000000000000002,3,0.33300000000000002,230,0.32600000000000001,73,0.54800000000000004,14,0.57099999999999995
725,1738,2004-05,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,1,0.0,29,0.379,11,0.45500000000000002,1,1.0
726,2250,2004-05,0,0.0,2,1.0,25,0.95999999999999996,13,0.84599999999999997,1,1.0,8,0.625,824,0.432,147,0.55800000000000005,15,0.59999999999999998
727,1730,2004-05,1,1.0,3,1.0,30,0.93300000000000005,1,0.0,0,0.0,37,0.67600000000000005,84,0.31,53,0.47199999999999998,14,0.42899999999999999
728,2447,2004-05,1,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,0.20000000000000001,9,0.77800000000000002,0,0.0
729,2764,2004-05,2,1.0,1,0.0,9,0.88900000000000001,0,0.0,0,0.0,2,1.0,68,0.26500000000000001,31,0.41899999999999998,3,1.0
730,2747,2004-05,24,0.625,11,0.81799999999999995,60,0.81699999999999995,5,0.40000000000000002,1,1.0,3,0.66700000000000004,563,0.33200000000000002,120,0.46700000000000003,3,0.66700000000000004
731,2074,2004-05,1,1.0,0,0.0,8,0.875,2,0.5,0,0.0,2,0.0,100,0.40999999999999998,30,0.433,8,0.125
732,693,2004-05,0,0.0,2,1.0,41,0.878,3,0.66700000000000004,2,1.0,30,0.53300000000000003,378,0.437,160,0.58099999999999996,15,0.59999999999999998
733,2746,2004-05,36,0.88900000000000001,3,0.66700000000000004,120,0.94999999999999996,0,0.0,1,1.0,6,0.33300000000000002,293,0.27000000000000002,161,0.42199999999999999,22,0.45500000000000002
734,120,2004-05,0,0.0,0,0.0,0,0.0,1,0.0,1,1.0,4,0.5,217,0.40600000000000003,23,0.47799999999999998,3,0.0
735,2604,2004-05,0,0.0,0,0.0,2,1.0,1,1.0,0,0.0,1,1.0,91,0.23100000000000001,38,0.5,4,0.25
736,727,2004-05,0,0.0,2,1.0,0,0.0,1,0.0,4,0.75,0,0.0,251,0.36299999999999999,71,0.437,1,0.0
737,2745,2004-05,0,0.0,2,0.5,24,0.875,4,0.0,1,1.0,1,0.0,206,0.26200000000000001,91,0.46200000000000002,6,0.66700000000000004
738,2443,2004-05,0,0.0,4,1.0,19,0.94699999999999995,2,1.0,3,1.0,21,0.52400000000000002,299,0.498,134,0.55200000000000005,23,0.39100000000000001
739,2776,2004-05,2,0.5,1,1.0,10,0.80000000000000004,0,0.0,0,0.0,4,1.0,24,0.16700000000000001,19,0.316,2,1.0
740,84,2004-05,0,0.0,4,1.0,3,0.66700000000000004,5,1.0,8,0.625,2,0.5,798,0.38100000000000001,142,0.56299999999999994,8,0.75
741,711,2004-05,6,0.83299999999999996,3,0.66700000000000004,31,0.96799999999999997,21,0.81000000000000005,2,1.0,3,0.33300000000000002,477,0.36899999999999999,147,0.42899999999999999,2,1.0
742,2052,2004-05,4,0.75,1,0.0,17,0.82399999999999995,13,0.61499999999999999,2,0.5,2,0.0,265,0.36599999999999999,133,0.436,7,0.57099999999999995
743,1565,2004-05,0,0.0,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,4,0.5,7,0.57099999999999995,7,0.28599999999999998
744,978,2004-05,0,0.0,9,0.66700000000000004,11,1.0,30,0.53300000000000003,1,0.0,7,0.71399999999999997,806,0.38600000000000001,187,0.66300000000000003,6,0.33300000000000002
745,757,2004-05,0,0.0,10,0.69999999999999996,0,0.0,5,0.40000000000000002,12,0.41699999999999998,0,0.0,988,0.372,164,0.51200000000000001,1,0.0
746,2405,2004-05,17,0.88200000000000001,15,0.73299999999999998,260,0.91200000000000003,11,0.63600000000000001,7,0.14299999999999999,27,0.63,701,0.42699999999999999,327,0.57499999999999996,21,0.42899999999999999
747,1065,2004-05,0,0.0,1,1.0,0,0.0,1,1.0,0,0.0,0,0.0,253,0.35599999999999998,50,0.47999999999999998,1,0.0
748,393,2004-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33,0.121,10,0.5,0,0.0
749,682,2004-05,0,0.0,6,0.66700000000000004,2,1.0,3,0.0,20,0.5,4,0.0,315,0.35899999999999999,161,0.54700000000000004,3,0.66700000000000004
750,2552,2004-05,0,0.0,3,1.0,30,0.96699999999999997,6,0.83299999999999996,2,1.0,29,0.55200000000000005,142,0.317,229,0.59399999999999997,18,0.72199999999999998
751,2031,2004-05,12,0.83299999999999996,6,0.83299999999999996,101,0.84199999999999997,1,0.0,0,0.0,19,0.47399999999999998,242,0.28899999999999998,119,0.437,12,0.41699999999999998
752,1887,2004-05,0,0.0,5,0.80000000000000004,18,0.88900000000000001,14,0.71399999999999997,2,1.0,4,0.75,697,0.439,194,0.70099999999999996,4,0.5
753,1508,2004-05,1,1.0,11,0.72699999999999998,33,0.78800000000000003,6,0.66700000000000004,2,1.0,44,0.61399999999999999,273,0.39600000000000002,106,0.48099999999999998,1,1.0
754,2742,2004-05,0,0.0,10,0.80000000000000004,0,0.0,5,0.40000000000000002,2,0.0,0,0.0,307,0.33900000000000002,121,0.53700000000000003,0,0.0
755,1891,2004-05,0,0.0,6,1.0,4,1.0,5,1.0,2,1.0,5,1.0,594,0.47599999999999998,141,0.57399999999999995,0,0.0
756,2873,2004-05,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,80,0.32500000000000001,12,0.58299999999999996,1,0.0
757,2041,2004-05,0,0.0,1,1.0,43,0.88400000000000001,0,0.0,0,0.0,38,0.68400000000000005,108,0.315,74,0.51400000000000001,2,0.5
758,2839,2004-05,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,3,0.33300000000000002,9,0.77800000000000002,6,0.33300000000000002
759,1519,2004-05,0,0.0,1,0.0,12,0.91700000000000004,0,0.0,0,0.0,7,0.14299999999999999,18,0.27800000000000002,42,0.5,7,0.57099999999999995
760,1903,2004-05,2,0.5,5,0.80000000000000004,41,0.92700000000000005,4,0.75,4,0.5,39,0.51300000000000001,526,0.435,154,0.46100000000000002,28,0.5
761,703,2004-05,0,0.0,5,1.0,2,1.0,2,1.0,0,0.0,3,0.66700000000000004,799,0.45400000000000001,82,0.60999999999999999,16,0.5
762,1501,2004-05,1,1.0,6,1.0,35,0.85699999999999998,9,0.88900000000000001,5,0.59999999999999998,8,0.75,517,0.373,148,0.55400000000000005,7,0.42899999999999999
763,2224,2004-05,0,0.0,14,1.0,0,0.0,5,0.80000000000000004,6,0.83299999999999996,6,0.66700000000000004,375,0.39200000000000002,131,0.45000000000000001,4,0.75
764,1714,2004-05,1,0.0,3,1.0,48,0.95799999999999996,12,0.41699999999999998,3,1.0,28,0.53600000000000003,215,0.32600000000000001,98,0.45900000000000002,20,0.34999999999999998
765,2054,2004-05,0,0.0,4,0.75,10,0.80000000000000004,0,0.0,0,0.0,10,0.40000000000000002,26,0.5,20,0.45000000000000001,2,0.5
766,2401,2004-05,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,58,0.25900000000000001,15,0.46700000000000003,1,0.0
767,2045,2004-05,0,0.0,3,1.0,27,0.92600000000000005,21,0.33300000000000002,7,0.85699999999999998,8,0.375,593,0.35799999999999998,125,0.59199999999999997,22,0.36399999999999999
768,2757,2004-05,0,0.0,4,0.25,0,0.0,3,0.66700000000000004,3,0.66700000000000004,3,0.0,302,0.38700000000000001,83,0.65100000000000002,0,0.0
769,89,2004-05,0,0.0,3,0.33300000000000002,0,0.0,6,0.5,3,0.66700000000000004,8,0.75,500,0.376,50,0.38,2,0.5
770,1496,2004-05,1,1.0,1,1.0,20,0.84999999999999998,6,0.66700000000000004,9,0.77800000000000002,22,0.86399999999999999,362,0.36699999999999999,141,0.54600000000000004,14,0.57099999999999995
771,2760,2004-05,2,0.5,0,0.0,15,0.93300000000000005,1,0.0,2,1.0,12,0.41699999999999998,76,0.36799999999999999,70,0.59999999999999998,19,0.47399999999999998
772,1521,2004-05,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,2,0.5,231,0.437,91,0.47299999999999998,0,0.0
773,2063,2004-05,1,1.0,0,0.0,7,1.0,0,0.0,0,0.0,1,0.0,22,0.182,25,0.52000000000000002,4,0.75
774,2761,2004-05,2,1.0,5,0.59999999999999998,21,0.90500000000000003,1,0.0,0,0.0,13,0.69199999999999995,66,0.28799999999999998,94,0.372,8,0.375
775,2756,2004-05,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,1,0.0,93,0.25800000000000001,21,0.33300000000000002,0,0.0
776,2548,2004-05,14,0.92900000000000005,39,0.61499999999999999,125,0.91200000000000003,26,0.53800000000000003,20,0.75,14,0.42899999999999999,711,0.38400000000000001,433,0.503,16,0.313
777,952,2004-05,0,0.0,7,0.85699999999999998,13,0.92300000000000004,13,0.76900000000000002,6,0.66700000000000004,70,0.52900000000000003,751,0.32800000000000001,523,0.52400000000000002,26,0.46200000000000002
778,1112,2004-05,47,0.72299999999999998,6,1.0,133,0.84199999999999997,4,0.5,3,1.0,28,0.28599999999999998,191,0.24099999999999999,249,0.42199999999999999,48,0.438
779,2222,2004-05,19,0.94699999999999995,0,0.0,78,0.89700000000000002,0,0.0,7,1.0,1,1.0,323,0.31,218,0.48199999999999998,10,0.29999999999999999
780,739,2004-05,9,0.77800000000000002,10,0.69999999999999996,92,0.92400000000000004,17,0.41199999999999998,7,0.71399999999999997,26,0.5,782,0.38600000000000001,113,0.38900000000000001,43,0.442
781,2575,2004-05,0,0.0,4,1.0,7,0.71399999999999997,1,0.0,0,0.0,0,0.0,103,0.33000000000000002,65,0.50800000000000001,5,0.40000000000000002
782,369,2004-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,65,0.29199999999999998,11,0.45500000000000002,1,0.0
783,2248,2004-05,2,0.5,3,0.66700000000000004,9,1.0,9,0.77800000000000002,2,1.0,4,0.75,328,0.36599999999999999,211,0.48299999999999998,0,0.0
784,221,2004-05,0,0.0,4,0.5,2,0.5,1,1.0,0,0.0,2,0.5,71,0.33800000000000002,35,0.54300000000000004,4,0.5
785,185,2004-05,15,0.73299999999999998,10,0.40000000000000002,70,0.91400000000000003,7,0.57099999999999995,8,1.0,171,0.54400000000000004,927,0.371,164,0.46999999999999997,26,0.61499999999999999
786,1719,2004-05,2,1.0,1,1.0,47,0.91500000000000004,7,0.42899999999999999,2,1.0,0,0.0,363,0.33600000000000002,194,0.51500000000000001,11,0.45500000000000002
787,2412,2004-05,0,0.0,0,0.0,10,1.0,1,1.0,1,0.0,1,0.0,283,0.32500000000000001,76,0.61799999999999999,0,0.0
788,133,2004-05,0,0.0,6,0.83299999999999996,0,0.0,0,0.0,1,1.0,1,1.0,713,0.36499999999999999,125,0.57599999999999996,0,0.0
789,2561,2004-05,0,0.0,3,0.33300000000000002,4,0.75,4,0.75,0,0.0,3,0.66700000000000004,99,0.374,59,0.50800000000000001,9,0.44400000000000001
790,2753,2004-05,0,0.0,0,0.0,3,1.0,0,0.0,2,1.0,1,1.0,115,0.35699999999999998,33,0.57599999999999996,1,0.0
791,1751,2004-05,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,2,0.5,0,0.0,24,0.41699999999999998,3,0.33300000000000002
792,2206,2004-05,1,0.0,3,0.66700000000000004,11,0.90900000000000003,5,0.20000000000000001,1,1.0,11,0.63600000000000001,232,0.36599999999999999,38,0.55300000000000005,1,1.0
793,2404,2004-05,11,1.0,2,1.0,70,0.95699999999999996,1,1.0,2,0.5,39,0.436,122,0.36099999999999999,93,0.42999999999999999,9,0.33300000000000002
794,2863,2004-05,2,1.0,2,0.5,13,0.84599999999999997,0,0.0,0,0.0,1,1.0,113,0.31,35,0.65700000000000003,6,0.5
795,2366,2004-05,0,0.0,3,0.33300000000000002,0,0.0,1,1.0,0,0.0,0,0.0,52,0.34599999999999997,24,0.54200000000000004,1,1.0
796,1425,2004-05,0,0.0,1,0.0,9,0.88900000000000001,0,0.0,1,0.0,5,0.20000000000000001,34,0.38200000000000001,15,0.46700000000000003,2,0.5
797,677,2004-05,0,0.0,0,0.0,5,0.80000000000000004,6,0.5,3,0.66700000000000004,10,0.40000000000000002,228,0.42999999999999999,77,0.41599999999999998,8,0.25
798,1715,2004-05,0,0.0,4,0.75,0,0.0,2,0.5,4,0.75,0,0.0,510,0.35899999999999999,130,0.61499999999999999,0,0.0
799,966,2004-05,0,0.0,1,1.0,25,0.95999999999999996,0,0.0,4,1.0,5,0.40000000000000002,81,0.33300000000000002,112,0.5,16,0.56299999999999994
800,2590,2004-05,1,0.0,3,1.0,0,0.0,3,0.33300000000000002,1,1.0,0,0.0,529,0.42699999999999999,202,0.46000000000000002,5,0.59999999999999998
801,281,2004-05,0,0.0,1,0.0,1,1.0,0,0.0,0,0.0,3,1.0,27,0.222,9,0.33300000000000002,3,0.33300000000000002
802,722,2004-05,0,0.0,11,1.0,13,0.53800000000000003,2,1.0,6,0.83299999999999996,59,0.50800000000000001,275,0.33800000000000002,226,0.60599999999999998,18,0.33300000000000002
803,788,2004-05,1,1.0,3,1.0,7,1.0,0,0.0,0,0.0,11,0.54500000000000004,44,0.22700000000000001,23,0.47799999999999998,11,0.36399999999999999
804,2254,2004-05,2,1.0,0,0.0,10,0.80000000000000004,2,1.0,2,1.0,9,0.222,59,0.32200000000000001,64,0.438,24,0.54200000000000004
805,1897,2004-05,1,1.0,0,0.0,3,1.0,7,0.71399999999999997,3,1.0,1,1.0,69,0.41999999999999998,43,0.53500000000000003,0,0.0
806,953,2004-05,0,0.0,8,0.75,66,0.92400000000000004,2,1.0,0,0.0,53,0.47199999999999998,350,0.38,188,0.5,37,0.32400000000000001
807,2397,2004-05,4,1.0,26,0.65400000000000003,144,0.875,22,0.45500000000000002,8,0.75,178,0.46600000000000003,453,0.45000000000000001,202,0.63400000000000001,11,0.54500000000000004
808,1917,2004-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,23,0.56499999999999995,12,0.33300000000000002,0,0.0
809,949,2005-06,1,1.0,9,1.0,70,0.92900000000000005,8,0.25,6,1.0,67,0.55200000000000005,357,0.42899999999999999,155,0.52900000000000003,16,0.56299999999999994
810,2124,2005-06,0,0.0,2,1.0,7,0.85699999999999998,1,1.0,0,0.0,15,0.59999999999999998,188,0.495,26,0.34599999999999997,11,0.36399999999999999
811,951,2005-06,3,1.0,5,1.0,17,0.94099999999999995,30,0.59999999999999998,10,0.59999999999999998,5,0.40000000000000002,1269,0.42399999999999999,200,0.59499999999999997,0,0.0
812,2754,2005-06,1,1.0,3,1.0,12,1.0,1,0.0,8,1.0,0,0.0,116,0.27600000000000002,132,0.57599999999999996,6,0.16700000000000001
813,1747,2005-06,1,1.0,1,1.0,0,0.0,0,0.0,7,1.0,3,0.66700000000000004,562,0.32700000000000001,164,0.53000000000000003,2,0.0
814,2365,2005-06,5,0.59999999999999998,0,0.0,24,0.83299999999999996,0,0.0,0,0.0,0,0.0,17,0.35299999999999998,44,0.45500000000000002,13,0.76900000000000002
815,101187,2005-06,0,0.0,1,1.0,12,0.91700000000000004,0,0.0,0,0.0,0,0.0,114,0.34200000000000003,49,0.46899999999999997,6,0.33300000000000002
816,1507,2005-06,0,0.0,1,0.0,2,1.0,11,0.36399999999999999,2,0.5,0,0.0,264,0.32200000000000001,34,0.55900000000000005,1,1.0
817,1000,2005-06,0,0.0,1,1.0,0,0.0,1,1.0,0,0.0,0,0.0,96,0.39600000000000002,30,0.53300000000000003,0,0.0
818,2546,2005-06,71,0.83099999999999996,6,0.33300000000000002,171,0.96499999999999997,50,0.47999999999999998,9,0.77800000000000002,6,0.33300000000000002,888,0.375,488,0.50800000000000001,11,0.090999999999999998
819,2737,2005-06,2,0.5,5,0.40000000000000002,8,1.0,0,0.0,0,0.0,30,0.29999999999999999,68,0.32400000000000001,43,0.34899999999999998,5,0.59999999999999998
820,2240,2005-06,2,1.0,16,0.81299999999999994,27,0.88900000000000001,36,0.83299999999999996,2,1.0,4,0.5,1266,0.38400000000000001,361,0.63200000000000001,8,0.5
821,2772,2005-06,1,1.0,1,1.0,30,0.86699999999999999,1,0.0,6,1.0,0,0.0,89,0.21299999999999999,88,0.41999999999999998,13,0.38500000000000001
822,353,2005-06,0,0.0,1,1.0,0,0.0,0,0.0,1,0.0,1,0.0,97,0.29899999999999999,29,0.48299999999999998,0,0.0
823,2306,2005-06,0,0.0,6,0.83299999999999996,0,0.0,6,0.33300000000000002,5,0.80000000000000004,0,0.0,284,0.41899999999999998,89,0.50600000000000001,0,0.0
824,1088,2005-06,0,0.0,2,0.5,0,0.0,1,1.0,5,0.40000000000000002,0,0.0,461,0.36199999999999999,107,0.53300000000000003,0,0.0
825,278,2005-06,0,0.0,1,1.0,3,1.0,0,0.0,0,0.0,4,0.0,45,0.24399999999999999,22,0.5,1,0.0
826,2556,2005-06,0,0.0,1,0.0,4,1.0,1,0.0,5,0.80000000000000004,1,1.0,303,0.38600000000000001,153,0.60799999999999998,2,0.0
827,2571,2005-06,3,0.33300000000000002,5,0.80000000000000004,1,0.0,0,0.0,3,1.0,1,0.0,323,0.41499999999999998,237,0.57399999999999995,2,0.0
828,2440,2005-06,3,1.0,2,1.0,9,1.0,0,0.0,1,0.0,8,0.75,62,0.371,58,0.55200000000000005,3,0.33300000000000002
829,2857,2005-06,0,0.0,1,1.0,0,0.0,1,1.0,0,0.0,0,0.0,72,0.31900000000000001,30,0.433,2,1.0
830,699,2005-06,4,0.75,2,0.5,12,0.83299999999999996,5,0.40000000000000002,1,1.0,0,0.0,282,0.40100000000000002,46,0.63,4,0.75
831,468,2005-06,0,0.0,1,1.0,0,0.0,1,1.0,1,0.0,0,0.0,54,0.37,10,0.5,0,0.0
832,101138,2005-06,0,0.0,0,0.0,6,1.0,1,1.0,0,0.0,2,0.5,36,0.25,25,0.47999999999999998,1,0.0
833,101212,2005-06,0,0.0,1,0.0,4,1.0,0,0.0,0,0.0,1,1.0,13,0.23100000000000001,59,0.45800000000000002,4,0.0
834,1499,2005-06,3,0.66700000000000004,6,0.66700000000000004,69,0.91300000000000003,4,1.0,2,1.0,32,0.59399999999999997,352,0.41999999999999998,76,0.52600000000000002,27,0.44400000000000001
835,2203,2005-06,3,1.0,2,1.0,14,0.78600000000000003,5,0.59999999999999998,0,0.0,38,0.57899999999999996,363,0.40999999999999998,182,0.59899999999999998,32,0.53100000000000003
836,2437,2005-06,0,0.0,2,0.5,6,1.0,0,0.0,0,0.0,8,0.25,30,0.20000000000000001,56,0.51800000000000002,4,0.5
837,2294,2005-06,0,0.0,2,0.5,4,0.75,1,1.0,0,0.0,0,0.0,299,0.39500000000000002,103,0.55300000000000005,4,0.5
838,1952,2005-06,2,1.0,7,0.57099999999999995,5,1.0,1,1.0,0,0.0,2,1.0,853,0.44800000000000001,69,0.53600000000000003,2,0.0
839,1710,2005-06,0,0.0,1,1.0,0,0.0,7,0.71399999999999997,8,0.5,3,0.33300000000000002,1196,0.40600000000000003,176,0.60799999999999998,1,1.0
840,2740,2005-06,1,0.0,0,0.0,40,0.94999999999999996,1,1.0,1,1.0,14,0.64300000000000002,29,0.24099999999999999,87,0.65500000000000003,17,0.47099999999999997
841,1497,2005-06,0,0.0,9,0.66700000000000004,1,1.0,24,0.625,6,0.66700000000000004,0,0.0,815,0.41499999999999998,188,0.41999999999999998,2,0.5
842,2581,2005-06,1,1.0,5,0.80000000000000004,1,1.0,4,1.0,2,1.0,1,0.0,426,0.42299999999999999,40,0.57499999999999996,0,0.0
843,1548,2005-06,4,0.75,3,1.0,51,0.96099999999999997,15,0.66700000000000004,1,1.0,55,0.63600000000000001,461,0.432,150,0.53300000000000003,25,0.59999999999999998
844,2586,2005-06,0,0.0,4,0.75,3,1.0,1,1.0,4,0.75,1,0.0,344,0.30499999999999999,188,0.54800000000000004,4,0.25
845,101106,2005-06,6,1.0,6,0.83299999999999996,66,0.92400000000000004,0,0.0,2,0.0,87,0.47099999999999997,135,0.32600000000000001,269,0.57999999999999996,55,0.49099999999999999
846,2588,2005-06,0,0.0,2,1.0,6,0.83299999999999996,1,0.0,1,1.0,10,0.29999999999999999,403,0.432,37,0.622,11,0.36399999999999999
847,1916,2005-06,0,0.0,0,0.0,4,0.75,0,0.0,0,0.0,1,0.0,31,0.32300000000000001,9,0.55600000000000005,2,1.0
848,2430,2005-06,1,1.0,1,0.0,29,0.93100000000000005,20,0.59999999999999998,2,1.0,23,0.52200000000000002,209,0.41099999999999998,140,0.66400000000000003,5,0.59999999999999998
849,2547,2005-06,10,0.80000000000000004,27,0.63,80,0.94999999999999996,27,0.59299999999999997,15,0.93300000000000005,69,0.44900000000000001,691,0.44,228,0.52600000000000002,21,0.57099999999999995
850,1477,2005-06,0,0.0,6,0.5,2,1.0,1,0.0,8,0.375,0,0.0,457,0.42499999999999999,67,0.49299999999999999,2,0.0
851,1763,2005-06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.5,85,0.20000000000000001,36,0.52800000000000002,1,0.0
852,1863,2005-06,0,0.0,18,0.27800000000000002,0,0.0,19,0.73699999999999999,1,1.0,0,0.0,564,0.38100000000000001,96,0.57299999999999995,0,0.0
853,2214,2005-06,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,6,0.5,42,0.28599999999999998,20,0.55000000000000004,10,0.5
854,1882,2005-06,1,0.0,10,0.90000000000000002,60,0.93300000000000005,19,0.78900000000000003,0,0.0,74,0.63500000000000001,1027,0.47999999999999998,269,0.60599999999999998,22,0.5
855,2056,2005-06,1,0.0,5,1.0,24,0.91700000000000004,25,0.59999999999999998,1,1.0,12,0.58299999999999996,512,0.441,193,0.65800000000000003,50,0.52000000000000002
856,2484,2005-06,1,0.0,2,1.0,7,0.85699999999999998,8,0.5,0,0.0,4,0.25,348,0.31,166,0.54200000000000004,3,0.66700000000000004
857,2198,2005-06,11,0.90900000000000003,6,1.0,67,0.93999999999999995,3,0.66700000000000004,0,0.0,40,0.55000000000000004,119,0.36099999999999999,158,0.49399999999999999,14,0.42899999999999999
858,136,2005-06,0,0.0,4,0.5,32,0.78100000000000003,8,0.625,1,1.0,14,0.71399999999999997,409,0.435,113,0.41599999999999998,17,0.64700000000000002
859,977,2005-06,15,0.93300000000000005,24,0.875,62,0.95199999999999996,95,0.66300000000000003,14,0.78600000000000003,6,0.66700000000000004,1724,0.41099999999999998,365,0.53700000000000003,4,0.25
860,1761,2005-06,0,0.0,1,1.0,3,1.0,5,0.80000000000000004,5,0.59999999999999998,1,1.0,316,0.36099999999999999,88,0.68200000000000005,4,0.0
861,2469,2005-06,1,1.0,3,0.66700000000000004,13,0.92300000000000004,0,0.0,0,0.0,7,0.42899999999999999,80,0.375,27,0.63,3,0.66700000000000004
