,SEASON_ID,PERSON_ID,DISPLAY_FIRST_LAST,SC_FG_PCT_DIFF,SC_FG3_PCT_DIFF,PO_FT_PCT_DIFF,4Q_FT_PCT_DIFF,FG_PCT,FG3_PCT,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,AGE,GP,GS,AVG_MIN
763,2016-17,203954,Joel Embiid,0.366,0.36700000000000005,,-0.03300000000000003,0.466,0.36700000000000005,0.7829999999999999,2.0,5.9,7.8,2.1,3.8,0.9,2.5,23.0,25.4,31,31
764,2014-15,203898,Tyler Ennis,0.2843333333333333,0.29400000000000004,0.7713333333333333,-0.08966666666666678,0.38,0.29400000000000004,0.7713333333333333,0.16666666666666666,0.8333333333333334,1.0333333333333334,2.1333333333333333,1.2333333333333334,0.4,0.20000000000000004,20.0,11.299999999999999,33,1
765,2015-16,203898,Tyler Ennis,0.11600000000000005,0.18999999999999995,,-0.030000000000000027,0.449,0.33299999999999996,0.735,0.3,1.3,1.6,2.1,1.0,0.5,0.0,21.0,14.2,46,7
766,2016-17,203898,Tyler Ennis,-0.14433333333333337,-0.27833333333333343,,-0.12033333333333351,0.425,0.3833333333333333,0.7903333333333333,0.16666666666666666,0.7333333333333334,0.8666666666666667,1.7,0.8666666666666667,0.5333333333333333,0.03333333333333333,22.0,11.733333333333334,53,2
767,2014-15,203516,James Ennis III,0.15899999999999997,0.201,,-0.07400000000000007,0.409,0.326,0.84,0.8,2.0,2.8,0.8,0.6,0.4,0.3,24.0,17.0,62,3
768,2015-16,203516,James Ennis III,0.1305,-0.04300000000000004,,-0.08950000000000002,0.3215,0.2945,0.5317500000000001,0.825,0.825,1.625,0.875,0.75,0.6,0.175,25.0,13.174999999999999,22,5
769,2016-17,203516,James Ennis III,-0.017000000000000015,0.07200000000000006,-0.07499999999999996,0.11499999999999999,0.455,0.37200000000000005,0.782,1.1,3.0,4.0,1.0,0.9,0.7,0.3,26.0,23.4,64,28
770,2009-10,201936,Tyreke Evans,,,,0.06700000000000006,0.45799999999999996,0.255,0.748,0.9,4.4,5.3,5.8,3.0,1.5,0.4,20.0,37.2,72,72
771,2010-11,201936,Tyreke Evans,,,,-0.06000000000000005,0.409,0.29100000000000004,0.7709999999999999,0.8,4.0,4.8,5.6,3.2,1.5,0.5,21.0,37.0,57,53
772,2011-12,201936,Tyreke Evans,,,,-0.010000000000000009,0.45299999999999996,0.20199999999999999,0.779,1.0,3.6,4.6,4.5,2.7,1.3,0.5,22.0,34.3,63,61
