,0,1,2,3,4,5,6,7,8,9
0,PERSON_ID,SEASON,0D_FQ,0D_FG_PCT,1D_FQ,1D_FG_PCT,2D_FQ,2D_FG_PCT,3D_FQ,3D_FG_PCT
974,201967,2015-16,0.757,0.458,0.165,0.471,0.053,0.364,0.024,0.3
975,203099,2015-16,0.538,0.429,0.115,0.25,0.135,0.286,0.154,0.188
976,203552,2015-16,0.45,0.515,0.095,0.476,0.095,0.524,0.141,0.29
977,201939,2015-16,0.341,0.512,0.115,0.497,0.08,0.504,0.223,0.515
978,203584,2015-16,0.706,0.545,0.128,0.333,0.096,0.278,0.043,0.5
979,203076,2015-16,0.574,0.542,0.279,0.438,0.082,0.419,0.062,0.371
980,202334,2015-16,0.728,0.656,0.184,0.541,0.057,0.316,0.03,0.5
981,1626183,2015-16,0.4,0.5,0.2,0.0,0.2,1.0,0.2,0.0
982,201942,2015-16,0.195,0.428,0.132,0.458,0.161,0.486,0.336,0.445
983,203473,2015-16,0.802,0.577,0.153,0.519,0.028,0.2,0.017,0.667
984,1626214,2015-16,0.507,0.343,0.072,0.6,0.174,0.25,0.145,0.7
985,203521,2015-16,0.386,0.487,0.112,0.351,0.09,0.326,0.192,0.306
986,2736,2015-16,0.603,0.474,0.201,0.453,0.103,0.455,0.079,0.356
987,2564,2015-16,0.423,0.531,0.151,0.586,0.112,0.535,0.272,0.462
988,203476,2015-16,0.689,0.56,0.221,0.484,0.062,0.5,0.028,0.313
989,203915,2015-16,0.132,0.429,0.057,0.333,0.113,0.5,0.396,0.286
990,201962,2015-16,0.285,0.472,0.16,0.465,0.09,0.375,0.272,0.355
991,201609,2015-16,0.257,0.444,0.096,0.5,0.111,0.505,0.287,0.502
992,203083,2015-16,0.613,0.594,0.177,0.412,0.116,0.423,0.091,0.365
993,201162,2015-16,0.825,0.478,0.119,0.483,0.033,0.5,0.023,0.455
994,1626251,2015-16,0.7,0.286,0.1,0.0,0.1,0.0,0.1,0.0
995,1495,2015-16,0.624,0.538,0.19,0.417,0.093,0.366,0.093,0.415
996,2399,2015-16,0.674,0.452,0.182,0.412,0.107,0.25,0.037,0.143
997,201142,2015-16,0.38,0.534,0.194,0.524,0.128,0.5,0.173,0.452
998,203921,2015-16,0.7,0.321,0.225,0.222,0.05,0.5,0.025,0.0
999,204067,2015-16,0.789,0.333,0.026,1.0,0.132,0.2,0.053,0.5
1000,201961,2015-16,0.49,0.418,0.2,0.321,0.157,0.352,0.119,0.478
1001,101145,2015-16,0.258,0.418,0.161,0.396,0.139,0.458,0.271,0.438
1002,203898,2015-16,0.273,0.431,0.07,0.308,0.144,0.519,0.267,0.52
1003,203516,2015-16,0.602,0.544,0.15,0.471,0.106,0.417,0.142,0.25
1004,201936,2015-16,0.22,0.435,0.073,0.478,0.169,0.415,0.278,0.425
1005,203105,2015-16,0.793,0.583,0.159,0.472,0.035,0.125,0.013,0.333
1006,202702,2015-16,0.722,0.584,0.2,0.568,0.059,0.324,0.016,0.2
1007,200770,2015-16,0.29,0.345,0.05,0.4,0.11,0.364,0.25,0.56
1008,202324,2015-16,0.644,0.536,0.219,0.511,0.067,0.389,0.063,0.431
1009,1626245,2015-16,0.833,0.567,0.111,0.625,0.042,0.333,0.014,0.0
1010,101109,2015-16,0.251,0.38,0.085,0.431,0.119,0.42,0.331,0.416
1011,203095,2015-16,0.439,0.468,0.146,0.47,0.142,0.408,0.235,0.474
1012,200751,2015-16,0.43,0.319,0.089,0.326,0.085,0.39,0.195,0.319
1013,204025,2015-16,0.166,0.526,0.105,0.5,0.109,0.48,0.297,0.368
1014,101112,2015-16,0.866,0.436,0.076,0.5,0.047,0.375,0.012,0.25
1015,201568,2015-16,0.471,0.468,0.14,0.378,0.144,0.416,0.172,0.275
1016,204038,2015-16,0.507,0.416,0.136,0.313,0.085,0.38,0.196,0.4
1017,201188,2015-16,0.601,0.501,0.175,0.419,0.123,0.448,0.099,0.329
1018,2200,2015-16,0.663,0.506,0.125,0.387,0.104,0.456,0.103,0.373
1019,200752,2015-16,0.441,0.471,0.18,0.531,0.172,0.439,0.17,0.414
1020,202087,2015-16,0.504,0.484,0.244,0.565,0.114,0.586,0.138,0.486
1021,202331,2015-16,0.39,0.436,0.122,0.373,0.116,0.425,0.249,0.442
1022,201959,2015-16,0.662,0.565,0.176,0.42,0.084,0.476,0.078,0.487
1023,1938,2015-16,0.445,0.482,0.189,0.415,0.131,0.474,0.145,0.444
1024,203497,2015-16,0.836,0.591,0.099,0.429,0.048,0.353,0.014,0.4
1025,2400,2015-16,0.728,0.347,0.136,0.286,0.087,0.111,0.039,0.5
1026,203462,2015-16,0.293,0.431,0.133,0.339,0.145,0.443,0.295,0.411
1027,203932,2015-16,0.61,0.503,0.144,0.482,0.097,0.446,0.118,0.324
1028,201569,2015-16,0.506,0.373,0.149,0.488,0.143,0.418,0.165,0.505
1029,101162,2015-16,0.819,0.593,0.093,0.437,0.047,0.528,0.039,0.4
1030,202726,2015-16,0.15,0.0,0.05,1.0,0.2,0.5,0.45,0.556
1031,203924,2015-16,0.503,0.419,0.212,0.472,0.139,0.434,0.127,0.355
1032,1626170,2015-16,0.248,0.402,0.146,0.456,0.097,0.447,0.286,0.348
1033,201980,2015-16,0.719,0.391,0.114,0.344,0.106,0.339,0.059,0.333
1034,203110,2015-16,0.629,0.509,0.129,0.476,0.102,0.47,0.099,0.383
1035,203475,2015-16,0.385,0.2,0.077,1.0,0.231,0.0,0.077,1.0
1036,101123,2015-16,0.548,0.383,0.2,0.393,0.145,0.365,0.089,0.423
1037,203210,2015-16,0.75,0.477,0.15,0.459,0.063,0.355,0.037,0.389
1038,201145,2015-16,0.435,0.464,0.164,0.407,0.128,0.343,0.219,0.428
1039,201933,2015-16,0.542,0.532,0.149,0.333,0.101,0.541,0.138,0.494
1040,203268,2015-16,0.182,0.0,0.273,0.333,0.091,1.0,0.455,0.8
1041,203798,2015-16,0.663,0.333,0.103,0.452,0.111,0.333,0.103,0.405
1042,202706,2015-16,0.362,0.405,0.19,0.409,0.207,0.417,0.19,0.409
1043,201946,2015-16,0.676,0.479,0.183,0.385,0.113,0.375,0.028,0.5
1044,203501,2015-16,0.582,0.418,0.16,0.5,0.144,0.474,0.103,0.407
1045,201935,2015-16,0.24,0.434,0.111,0.494,0.095,0.416,0.297,0.453
1046,203090,2015-16,0.655,0.489,0.115,0.468,0.115,0.426,0.105,0.512
1047,1626149,2015-16,0.69,0.633,0.207,0.667,0.046,0.5,0.057,1.0
1048,2734,2015-16,0.489,0.467,0.099,0.378,0.134,0.4,0.22,0.451
1049,203914,2015-16,0.545,0.458,0.145,0.468,0.135,0.534,0.148,0.451
1050,202699,2015-16,0.487,0.468,0.162,0.553,0.2,0.423,0.132,0.417
1051,1626151,2015-16,0.789,0.267,0.105,0.0,0.053,1.0,0.053,0.0
1052,2617,2015-16,0.77,0.362,0.18,0.455,0.033,0.5,0.016,0.0
1053,201150,2015-16,0.711,0.433,0.138,0.405,0.092,0.214,0.059,0.389
1054,202330,2015-16,0.356,0.414,0.165,0.556,0.133,0.419,0.229,0.411
1055,201945,2015-16,0.398,0.452,0.184,0.454,0.15,0.468,0.214,0.398
1056,203089,2015-16,0.629,0.612,0.296,0.512,0.069,0.35,0.007,0.5
1057,1626209,2015-16,0.543,0.431,0.15,0.403,0.138,0.404,0.123,0.529
1058,201579,2015-16,0.699,0.491,0.154,0.317,0.066,0.37,0.081,0.303
1059,201581,2015-16,0.671,0.519,0.174,0.444,0.077,0.667,0.077,0.5
1060,2403,2015-16,0.641,0.541,0.169,0.538,0.099,0.605,0.089,0.5
1061,201588,2015-16,0.434,0.5,0.083,0.525,0.064,0.426,0.218,0.36
1062,201941,2015-16,0.657,0.522,0.177,0.505,0.095,0.462,0.071,0.436
1063,203524,2015-16,0.57,0.466,0.111,0.435,0.126,0.5,0.193,0.375
1064,1626199,2015-16,0.466,0.459,0.13,0.176,0.168,0.455,0.214,0.321
1065,2550,2015-16,0.318,0.39,0.116,0.533,0.147,0.368,0.256,0.273
1066,201950,2015-16,0.11,0.456,0.108,0.446,0.149,0.453,0.345,0.469
1067,203200,2015-16,0.537,0.451,0.15,0.353,0.145,0.273,0.145,0.303
1068,200797,2015-16,0.797,0.651,0.139,0.545,0.051,0.5,0.013,0.0
1069,1626178,2015-16,0.514,0.549,0.13,0.167,0.174,0.417,0.145,0.45
1070,1626158,2015-16,0.788,0.549,0.171,0.395,0.032,0.286,0.009,0.5
1071,203918,2015-16,0.365,0.418,0.128,0.371,0.15,0.473,0.266,0.407
1072,201143,2015-16,0.803,0.517,0.103,0.5,0.049,0.451,0.041,0.372
1073,2730,2015-16,0.731,0.68,0.122,0.479,0.069,0.39,0.075,0.467
1074,1626273,2015-16,0.239,0.345,0.13,0.467,0.161,0.514,0.213,0.388
1075,2743,2015-16,0.789,0.414,0.119,0.543,0.065,0.263,0.027,0.125
1076,1626154,2015-16,0.699,0.4,0.097,0.222,0.108,0.1,0.086,0.625
1077,201586,2015-16,0.882,0.484,0.075,0.492,0.035,0.333,0.008,0.571
1078,2738,2015-16,0.545,0.518,0.208,0.408,0.09,0.394,0.121,0.455
1079,101141,2015-16,0.694,0.441,0.168,0.423,0.109,0.361,0.027,0.278
1080,204060,2015-16,0.639,0.425,0.189,0.455,0.076,0.5,0.089,0.346
1081,203996,2015-16,0.486,0.333,0.324,0.5,0.081,0.333,0.081,0.0
1082,202681,2015-16,0.19,0.395,0.072,0.46,0.106,0.473,0.269,0.441
1083,101127,2015-16,0.219,0.359,0.112,0.4,0.093,0.333,0.202,0.431
1084,202704,2015-16,0.147,0.399,0.044,0.481,0.052,0.453,0.253,0.436
1085,2544,2015-16,0.309,0.595,0.132,0.565,0.105,0.541,0.229,0.464
1086,2744,2015-16,0.547,0.536,0.273,0.399,0.115,0.431,0.065,0.515
1087,2210,2015-16,0.671,0.442,0.158,0.51,0.113,0.457,0.048,0.667
1088,203098,2015-16,0.425,0.471,0.206,0.394,0.094,0.467,0.194,0.516
1089,201943,2015-16,0.267,0.395,0.102,0.419,0.073,0.545,0.234,0.366
1090,201973,2015-16,0.727,0.449,0.156,0.273,0.089,0.28,0.028,0.625
1091,101161,2015-16,0.72,0.599,0.14,0.576,0.069,0.448,0.069,0.586
1092,203187,2015-16,0.596,0.365,0.155,0.3,0.13,0.32,0.119,0.565
1093,201949,2015-16,0.409,0.458,0.153,0.611,0.17,0.525,0.243,0.404
1094,2207,2015-16,0.352,0.437,0.096,0.354,0.118,0.455,0.287,0.48
1095,203111,2015-16,0.5,0.353,0.088,0.333,0.147,0.0,0.176,0.333
1096,1626169,2015-16,0.376,0.369,0.139,0.422,0.144,0.36,0.29,0.362
1097,204020,2015-16,0.467,0.451,0.095,0.652,0.107,0.423,0.165,0.525
1098,202325,2015-16,0.821,0.407,0.115,0.39,0.047,0.417,0.017,0.333
1099,203999,2015-16,0.673,0.563,0.167,0.41,0.087,0.346,0.072,0.442
1100,2563,2015-16,0.286,0.25,0.214,0.333,0.286,0.25,0.214,1.0
1101,2592,2015-16,0.779,0.394,0.086,0.417,0.107,0.4,0.029,0.5
1102,203093,2015-16,0.514,0.508,0.225,0.476,0.14,0.235,0.104,0.447
1103,1626145,2015-16,0.256,0.325,0.128,0.5,0.064,0.3,0.212,0.303
1104,201599,2015-16,0.858,0.714,0.101,0.686,0.024,0.583,0.018,0.444
1105,202709,2015-16,0.192,0.445,0.08,0.457,0.086,0.367,0.302,0.422
1106,2549,2015-16,0.721,0.452,0.093,0.25,0.093,0.5,0.093,0.75
1107,1626163,2015-16,0.61,0.441,0.149,0.321,0.143,0.387,0.097,0.392
1108,202683,2015-16,0.774,0.592,0.119,0.553,0.049,0.457,0.055,0.513
1109,203508,2015-16,0.699,0.431,0.137,0.3,0.068,0.4,0.082,0.5
1110,201619,2015-16,0.765,0.692,0.059,0.0,0.118,0.0,0.059,0.0
1111,203527,2015-16,0.604,0.4,0.141,0.571,0.148,0.182,0.107,0.188
1112,203077,2015-16,0.393,0.625,0.098,0.833,0.18,0.273,0.295,0.5
1113,203930,2015-16,0.522,0.433,0.181,0.51,0.119,0.469,0.148,0.5
1114,202688,2015-16,0.24,0.414,0.147,0.489,0.125,0.438,0.215,0.432
1115,2594,2015-16,0.7,0.43,0.215,0.455,0.06,0.486,0.024,0.333
1116,201585,2015-16,0.759,0.601,0.161,0.371,0.039,0.294,0.037,0.188
1117,203897,2015-16,0.28,0.532,0.23,0.45,0.136,0.377,0.214,0.377
1118,203087,2015-16,0.478,0.447,0.133,0.544,0.124,0.46,0.186,0.379
1119,201171,2015-16,0.763,0.589,0.137,0.471,0.072,0.5,0.024,0.333
1120,203499,2015-16,0.218,0.44,0.136,0.515,0.106,0.528,0.208,0.423
1121,203530,2015-16,0.715,0.528,0.127,0.479,0.074,0.5,0.079,0.433
1122,201951,2015-16,0.278,0.408,0.167,0.22,0.099,0.4,0.227,0.488
1123,201584,2015-16,0.48,0.44,0.227,0.517,0.111,0.394,0.149,0.442
1124,101135,2015-16,0.621,0.585,0.179,0.441,0.094,0.581,0.106,0.371
1125,203458,2015-16,0.698,0.454,0.205,0.386,0.079,0.286,0.015,0.222
1126,202695,2015-16,0.369,0.521,0.155,0.527,0.135,0.442,0.258,0.502
1127,203086,2015-16,0.795,0.451,0.101,0.455,0.074,0.438,0.028,0.333
1128,202720,2015-16,0.66,0.498,0.146,0.529,0.155,0.417,0.039,0.278
1129,203081,2015-16,0.241,0.458,0.073,0.421,0.079,0.379,0.232,0.46
1130,202391,2015-16,0.297,0.405,0.121,0.489,0.135,0.408,0.247,0.43
1131,2733,2015-16,0.282,0.636,0.153,0.517,0.113,0.419,0.322,0.492
1132,201572,2015-16,0.607,0.536,0.193,0.471,0.077,0.449,0.118,0.5
1133,201577,2015-16,0.68,0.564,0.198,0.527,0.077,0.431,0.044,0.414
1134,201567,2015-16,0.659,0.404,0.167,0.479,0.114,0.387,0.056,0.509
1135,200768,2015-16,0.292,0.474,0.095,0.348,0.099,0.448,0.296,0.437
1136,1626168,2015-16,0.621,0.441,0.179,0.462,0.133,0.414,0.067,0.414
1137,202714,2015-16,0.201,0.446,0.126,0.519,0.131,0.426,0.335,0.435
1138,101133,2015-16,0.771,0.613,0.139,0.532,0.067,0.533,0.022,0.4
1139,203906,2015-16,0.634,0.244,0.099,0.286,0.169,0.333,0.099,0.571
1140,1626246,2015-16,0.793,0.652,0.103,0.5,0.057,0.3,0.046,0.375
1141,203088,2015-16,0.444,0.404,0.043,0.4,0.085,0.0,0.222,0.462
1142,1626185,2015-16,0.629,0.534,0.25,0.31,0.086,0.5,0.034,0.25
1143,2755,2015-16,0.439,0.408,0.232,0.34,0.16,0.328,0.143,0.383
1144,202083,2015-16,0.554,0.41,0.136,0.328,0.132,0.345,0.157,0.403
1145,201564,2015-16,0.564,0.359,0.15,0.458,0.084,0.37,0.159,0.294
1146,201601,2015-16,0.7,0.462,0.179,0.541,0.077,0.375,0.043,0.111
1147,203949,2015-16,0.679,0.614,0.19,0.313,0.107,0.333,0.024,1.0
1148,203492,2015-16,0.414,0.417,0.09,0.308,0.09,0.538,0.207,0.433
1149,203468,2015-16,0.258,0.443,0.112,0.403,0.11,0.433,0.295,0.469
1150,204456,2015-16,0.194,0.367,0.086,0.425,0.073,0.559,0.313,0.524
1151,1626191,2015-16,0.67,0.384,0.229,0.44,0.083,0.444,0.018,0.5
1152,203909,2015-16,0.583,0.452,0.069,0.2,0.167,0.5,0.153,0.273
1153,203926,2015-16,0.629,0.462,0.186,0.437,0.126,0.457,0.058,0.405
1154,203956,2015-16,0.739,0.471,0.13,0.667,0.043,1.0,0.087,0.0
1155,201580,2015-16,0.769,0.592,0.127,0.588,0.09,0.333,0.015,1.0
1156,203463,2015-16,0.588,0.439,0.169,0.5,0.118,0.415,0.116,0.288
1157,203895,2015-16,0.244,0.474,0.103,0.375,0.103,0.375,0.295,0.435
1158,201177,2015-16,0.595,0.398,0.108,0.313,0.128,0.263,0.149,0.364
1159,201975,2015-16,0.5,0.2,0.3,0.167,0.15,1.0,0.05,1.0
1160,1626257,2015-16,0.846,0.636,0.077,0.167,0.051,1.0,0.026,1.0
1161,1626175,2015-16,0.773,0.471,0.091,0.0,0.045,0.0,0.091,0.0
1162,203114,2015-16,0.375,0.45,0.19,0.433,0.16,0.451,0.199,0.432
1163,101139,2015-16,0.587,0.388,0.161,0.412,0.144,0.473,0.098,0.435
1164,1889,2015-16,0.226,0.75,0.123,0.462,0.151,0.375,0.255,0.481
1165,2034,2015-16,0.71,0.364,0.145,0.333,0.113,0.286,0.032,0.5
1166,201988,2015-16,0.5,0.451,0.124,0.395,0.077,0.34,0.136,0.325
1167,202407,2015-16,0.487,0.368,0.103,0.25,0.205,0.125,0.154,0.0
1168,200794,2015-16,0.541,0.492,0.189,0.458,0.138,0.449,0.126,0.418
1169,202703,2015-16,0.747,0.445,0.102,0.323,0.094,0.281,0.056,0.294
1170,202328,2015-16,0.544,0.575,0.249,0.453,0.129,0.512,0.076,0.394
1171,1626242,2015-16,0.474,0.111,0.053,0.0,0.211,0.5,0.211,0.5
1172,202734,2015-16,0.35,0.485,0.131,0.647,0.157,0.459,0.208,0.407
1173,202694,2015-16,0.399,0.428,0.165,0.442,0.185,0.443,0.211,0.422
1174,202693,2015-16,0.537,0.449,0.212,0.414,0.142,0.343,0.103,0.432
1175,201627,2015-16,0.64,0.408,0.147,0.367,0.111,0.432,0.099,0.424
1176,202700,2015-16,0.652,0.444,0.176,0.472,0.078,0.438,0.088,0.333
1177,202389,2015-16,0.827,0.618,0.098,0.4,0.045,0.188,0.028,0.3
1178,1626144,2015-16,0.233,0.395,0.11,0.364,0.121,0.404,0.322,0.333
1179,203498,2015-16,0.53,0.497,0.227,0.442,0.122,0.422,0.112,0.395
1180,204098,2015-16,0.329,0.36,0.105,0.375,0.118,0.444,0.171,0.385
1181,203488,2015-16,0.861,0.5,0.079,0.583,0.053,0.5,0.007,0.0
1182,1626204,2015-16,0.773,0.53,0.153,0.413,0.05,0.733,0.023,0.714
1183,203894,2015-16,0.323,0.4,0.139,0.321,0.09,0.389,0.219,0.295
1184,202390,2015-16,0.333,0.417,0.228,0.405,0.201,0.462,0.185,0.617
1185,2749,2015-16,0.293,0.278,0.085,0.615,0.107,0.273,0.182,0.375
1186,203526,2015-16,0.353,0.449,0.113,0.383,0.149,0.323,0.261,0.459
1187,203094,2015-16,0.58,0.449,0.098,0.533,0.176,0.5,0.143,0.523
1188,201149,2015-16,0.735,0.423,0.098,0.308,0.129,0.294,0.038,0.2
1189,203457,2015-16,0.631,0.591,0.205,0.433,0.08,0.362,0.075,0.341
1190,1717,2015-16,0.647,0.452,0.197,0.406,0.093,0.466,0.064,0.507
1191,203994,2015-16,0.656,0.424,0.158,0.5,0.112,0.37,0.075,0.222
1192,203948,2015-16,0.694,0.414,0.201,0.405,0.072,0.267,0.029,0.667
1193,203124,2015-16,0.76,0.485,0.125,0.441,0.081,0.455,0.03,0.375
1194,1626143,2015-16,0.381,0.532,0.228,0.52,0.164,0.52,0.206,0.431
1195,203506,2015-16,0.349,0.453,0.117,0.468,0.13,0.447,0.284,0.442
1196,203482,2015-16,0.618,0.479,0.176,0.427,0.103,0.375,0.099,0.37
1197,1626162,2015-16,0.55,0.483,0.104,0.545,0.133,0.25,0.142,0.367
1198,2585,2015-16,0.79,0.473,0.127,0.383,0.055,0.462,0.028,0.615
1199,203123,2015-16,0.545,0.472,0.136,0.222,0.197,0.231,0.091,0.333
1200,203953,2015-16,0.477,0.553,0.218,0.456,0.135,0.463,0.157,0.39
1201,2225,2015-16,0.176,0.528,0.052,0.432,0.08,0.579,0.296,0.495
1202,202718,2015-16,0.484,0.487,0.188,0.516,0.133,0.477,0.162,0.495
1203,203934,2015-16,0.709,0.375,0.063,0.6,0.076,0.167,0.101,0.25
1204,202335,2015-16,0.711,0.388,0.111,0.481,0.113,0.436,0.062,0.5
1205,101108,2015-16,0.11,0.492,0.078,0.425,0.092,0.471,0.283,0.467
1206,203940,2015-16,0.549,0.418,0.25,0.194,0.111,0.563,0.083,0.25
1207,1626166,2015-16,0.289,0.35,0.119,0.394,0.083,0.565,0.181,0.32
1208,203901,2015-16,0.25,0.456,0.119,0.442,0.139,0.38,0.308,0.464
1209,201593,2015-16,0.36,0.611,0.44,0.273,0.04,0.5,0.16,0.125
1210,2570,2015-16,0.613,0.609,0.2,0.467,0.08,0.5,0.107,0.25
1211,1718,2015-16,0.655,0.327,0.139,0.418,0.131,0.481,0.063,0.4
1212,203486,2015-16,0.611,0.564,0.224,0.478,0.058,0.367,0.095,0.408
1213,203101,2015-16,0.657,0.641,0.288,0.582,0.034,0.25,0.021,0.2
1214,203490,2015-16,0.711,0.482,0.123,0.466,0.078,0.411,0.075,0.463
1215,1626171,2015-16,0.634,0.496,0.184,0.313,0.101,0.273,0.076,0.364
1216,204001,2015-16,0.68,0.453,0.146,0.357,0.119,0.276,0.053,0.532
1217,203939,2015-16,0.872,0.523,0.105,0.323,0.02,0.167,0.003,0.0
1218,1626181,2015-16,0.428,0.449,0.148,0.294,0.127,0.379,0.245,0.482
1219,203515,2015-16,0.117,0.333,0.078,0.667,0.065,0.4,0.39,0.333
1220,101179,2015-16,0.528,0.358,0.116,0.429,0.093,0.429,0.179,0.407
1221,203143,2015-16,0.333,0.347,0.122,0.278,0.095,0.357,0.184,0.444
1222,2419,2015-16,0.643,0.466,0.145,0.424,0.088,0.5,0.106,0.375
1223,203944,2015-16,0.374,0.468,0.194,0.444,0.149,0.387,0.24,0.365
1224,2216,2015-16,0.502,0.497,0.178,0.472,0.152,0.464,0.154,0.429
1225,200755,2015-16,0.539,0.504,0.273,0.442,0.122,0.477,0.058,0.431
1226,203186,2015-16,0.835,0.577,0.12,0.563,0.015,0.5,0.03,0.5
1227,1626196,2015-16,0.496,0.474,0.088,0.417,0.125,0.471,0.143,0.308
1228,203085,2015-16,0.335,0.474,0.087,0.422,0.097,0.48,0.236,0.369
1229,203460,2015-16,0.766,0.507,0.176,0.479,0.033,0.333,0.026,0.571
1230,203148,2015-16,0.262,0.442,0.085,0.571,0.11,0.611,0.213,0.4
1231,203080,2015-16,0.625,0.489,0.179,0.423,0.11,0.25,0.079,0.435
1232,203922,2015-16,0.536,0.494,0.159,0.417,0.152,0.348,0.132,0.3
1233,200765,2015-16,0.272,0.431,0.088,0.441,0.068,0.415,0.257,0.482
1234,201565,2015-16,0.176,0.348,0.131,0.438,0.141,0.49,0.313,0.45
1235,203082,2015-16,0.567,0.417,0.128,0.62,0.139,0.407,0.126,0.397
1236,1626179,2015-16,0.243,0.28,0.117,0.5,0.126,0.154,0.282,0.345
1237,201937,2015-16,0.35,0.337,0.082,0.438,0.084,0.408,0.235,0.413
1238,204014,2015-16,0.823,0.392,0.129,0.625,0.016,0.0,0.032,0.0
1239,201575,2015-16,0.662,0.459,0.146,0.342,0.108,0.429,0.077,0.3
1240,1626156,2015-16,0.343,0.422,0.083,0.367,0.086,0.39,0.27,0.419
1241,203135,2015-16,0.733,0.455,0.107,0.25,0.133,0.3,0.027,0.5
1242,203960,2015-16,0.454,0.403,0.259,0.5,0.145,0.565,0.132,0.333
1243,203471,2015-16,0.244,0.426,0.103,0.475,0.101,0.354,0.243,0.45
1244,2449,2015-16,0.656,0.46,0.115,0.412,0.1,0.424,0.117,0.449
1245,203118,2015-16,0.827,0.452,0.128,0.583,0.024,0.333,0.019,0.571
1246,200757,2015-16,0.661,0.496,0.144,0.623,0.079,0.483,0.1,0.459
1247,202338,2015-16,0.525,0.449,0.211,0.419,0.186,0.289,0.074,0.467
1248,201196,2015-16,0.279,0.491,0.149,0.466,0.08,0.511,0.279,0.509
1249,202697,2015-16,0.485,0.361,0.155,0.447,0.149,0.311,0.152,0.37
1250,203613,2015-16,0.402,0.567,0.141,0.559,0.166,0.425,0.199,0.458
1251,203156,2015-16,0.792,0.459,0.091,0.286,0.078,0.5,0.039,0.0
1252,202713,2015-16,0.738,0.405,0.136,0.367,0.09,0.3,0.036,0.375
1253,202388,2015-16,0.338,0.432,0.063,0.5,0.103,0.472,0.278,0.412
1254,203935,2015-16,0.516,0.308,0.144,0.382,0.115,0.393,0.157,0.337
1255,202397,2015-16,0.115,0.459,0.086,0.446,0.102,0.459,0.392,0.415
1256,2747,2015-16,0.54,0.442,0.129,0.394,0.125,0.377,0.153,0.377
1257,201160,2015-16,0.863,0.489,0.105,0.471,0.023,0.455,0.01,0.2
1258,2746,2015-16,0.676,0.356,0.117,0.39,0.074,0.308,0.106,0.432
1259,203893,2015-16,0.136,0.333,0.045,1.0,0.091,0.0,0.227,0.2
1260,203503,2015-16,0.525,0.376,0.127,0.442,0.13,0.341,0.15,0.314
1261,201578,2015-16,0.776,0.448,0.119,0.407,0.086,0.41,0.02,0.111
1262,201168,2015-16,0.626,0.598,0.206,0.344,0.084,0.462,0.084,0.462
1263,203917,2015-16,0.516,0.395,0.161,0.375,0.119,0.369,0.16,0.402
1264,202362,2015-16,0.234,0.523,0.12,0.491,0.16,0.474,0.316,0.46
1265,2405,2015-16,0.751,0.614,0.131,0.414,0.059,0.462,0.059,0.385
1266,201155,2015-16,0.265,0.376,0.181,0.45,0.188,0.47,0.262,0.405
1267,203096,2015-16,0.677,0.461,0.117,0.452,0.109,0.391,0.094,0.307
1268,201952,2015-16,0.159,0.532,0.1,0.459,0.098,0.427,0.297,0.449
1269,203141,2015-16,0.712,0.437,0.119,0.337,0.089,0.464,0.074,0.456
1270,202066,2015-16,0.608,0.397,0.117,0.339,0.111,0.339,0.145,0.452
1271,1891,2015-16,0.668,0.382,0.062,0.261,0.094,0.514,0.121,0.4
1272,202738,2015-16,0.224,0.428,0.124,0.45,0.161,0.416,0.32,0.419
1273,202498,2015-16,0.524,0.475,0.259,0.424,0.157,0.367,0.055,0.429
1274,203138,2015-16,0.729,0.419,0.098,0.379,0.105,0.338,0.064,0.302
1275,201574,2015-16,0.642,0.544,0.17,0.444,0.113,0.167,0.057,0.333
1276,202691,2015-16,0.613,0.48,0.129,0.478,0.114,0.462,0.126,0.42
1277,202684,2015-16,0.737,0.607,0.175,0.534,0.06,0.6,0.029,0.417
1278,201977,2015-16,0.506,0.394,0.131,0.338,0.101,0.436,0.164,0.449
1279,201229,2015-16,0.931,0.386,0.054,0.278,0.012,0.5,0.003,1.0
1280,1626157,2015-16,0.631,0.577,0.235,0.467,0.074,0.494,0.059,0.529
1281,200782,2015-16,0.567,0.424,0.158,0.402,0.115,0.403,0.146,0.376
1282,202323,2015-16,0.216,0.478,0.122,0.44,0.133,0.455,0.326,0.477
1283,1626167,2015-16,0.804,0.516,0.143,0.447,0.04,0.333,0.013,0.429
1284,2757,2015-16,0.284,0.411,0.168,0.333,0.117,0.478,0.208,0.463
1285,202685,2015-16,0.722,0.602,0.154,0.506,0.074,0.462,0.05,0.385
1286,2760,2015-16,0.766,0.432,0.105,0.385,0.065,0.375,0.065,0.5
1287,202349,2015-16,0.435,0.267,0.087,0.5,0.116,0.5,0.232,0.344
1288,1626173,2015-16,0.659,0.305,0.159,0.31,0.117,0.258,0.057,0.4
1289,101111,2015-16,0.64,0.343,0.146,0.5,0.159,0.404,0.055,0.444
1290,203943,2015-16,0.68,0.439,0.14,0.41,0.101,0.393,0.072,0.35
1291,202696,2015-16,0.6,0.528,0.184,0.532,0.128,0.443,0.083,0.459
1292,2756,2015-16,0.692,0.403,0.123,0.324,0.091,0.4,0.076,0.286
1293,2548,2015-16,0.18,0.545,0.156,0.451,0.158,0.412,0.292,0.405
1294,203079,2015-16,0.328,0.411,0.123,0.437,0.155,0.422,0.285,0.368
1295,202689,2015-16,0.22,0.493,0.078,0.398,0.077,0.353,0.275,0.445
