PERSON_ID,SEASON,CT_W_PCT,CT_FG_PCT,CT_FGA,CT_FG3_PCT,CT_FG3A,CT_FT_PCT
1730,Jul-06,0.2,0.5,0.2,0,0,1
200783,Jul-06,0.267,0.889,0.6,0,0.1,0.8
2747,Jul-06,0.385,0.35,0.8,0.231,0.5,0.4
693,Jul-06,0.684,0.474,1,0,0,1
2746,Jul-06,0.515,0.343,1.1,0.188,0.5,0.684
727,Jul-06,0.563,0.375,0.3,0,0,0.667
2745,Jul-06,0.5,0.5,0.3,0,0.1,0.5
2443,Jul-06,0.133,0.333,0.4,0,0,0.846
2776,Jul-06,1,0,0,0,0,0
711,Jul-06,0.808,0.333,0.7,0.25,0.3,0.813
2052,Jul-06,0.429,0.476,0.6,0.667,0.2,0.667
978,Jul-06,0.75,0.545,1.4,0.4,0.6,0.833
757,Jul-06,0.316,0.154,0.7,0.167,0.3,0.714
101136,Jul-06,0.5,0.467,0.8,0.444,0.5,0
2405,Jul-06,0.686,0.586,0.8,0,0,0.833
2552,Jul-06,0,0,0,0,0,0
2031,Jul-06,0.333,1,0.3,0,0,1
1887,Jul-06,0.25,0.143,0.6,0,0.3,0.8
101182,Jul-06,0.333,0,0.3,0,0.3,0.5
1508,Jul-06,0,0,0.5,0,0,0
2742,Jul-06,0.3,0,0.4,0,0.3,0.571
1891,Jul-06,0.848,0.575,1.2,0.462,0.4,0.786
2041,Jul-06,0.3,0,0.3,0,0,0
1903,Jul-06,0.333,0,0,0,0,0
703,Jul-06,0.333,0.25,0.4,0,0,0.333
1501,Jul-06,0.5,0.538,0.7,0.5,0.5,1
200748,Jul-06,0.6,0.8,0.5,0,0,0.625
2224,Jul-06,0.429,0.359,1.4,0,0.2,0.708
2054,Jul-06,1,0,0,0,0,0
101142,Jul-06,0.35,0.333,0.5,0,0,0.75
2045,Jul-06,0.455,0.156,1,0.063,0.5,0.818
2137,Jul-06,0.541,0.5,0.3,0.375,0.2,0.5
2757,Jul-06,0.4,1,0.2,1,0.2,0
2760,Jul-06,0.541,0.667,0.3,0,0,0.563
1521,Jul-06,0.667,0,0,0,0,1
101111,Jul-06,0.375,0.143,0.9,0,0.5,0.75
200790,Jul-06,0,0,0,0,0,0
2063,Jul-06,0.25,0,0.1,0,0,0
2756,Jul-06,0.182,0.5,0.4,0.5,0.4,0
2548,Jul-06,0.591,0.385,3,0.222,0.4,0.783
952,Jul-06,0.55,0.167,0.9,0.167,0.6,0
1112,Jul-06,0.559,0.429,0.2,0,0,0.5
2222,Jul-06,0.5,0.514,1.3,0.2,0.2,0.786
739,Jul-06,0.564,0.389,0.9,0.267,0.4,0.714
2575,Jul-06,0.594,0.529,0.5,0.5,0.1,0.786
101124,Jul-06,0.4,0.591,0.9,0,0,0.684
2248,Jul-06,0.387,0.214,0.5,0.143,0.2,0.7
185,Jul-06,0.556,0.409,1.2,0.5,0.1,0.667
101110,Jul-06,0.478,0.571,0.3,1,0,1
1719,Jul-06,0.25,0.5,0.3,0,0,1
133,Jul-06,0.75,0,0.1,0,0,0.5
2561,Jul-06,0.588,0.476,1.2,0.333,0.1,0.773
2753,Jul-06,0.432,0.433,0.8,0.214,0.4,0.967
200778,Jul-06,0,0,0,0,0,0
2404,Jul-06,0.364,0.563,0.5,0,0,0.786
2863,Jul-06,0.345,0.278,0.6,0.3,0.3,0.833
2366,Jul-06,0.5,0,0,0,0,0
1425,Jul-06,0,0,0,0,0,0
101114,Jul-06,0.619,0.388,1.2,0.333,0.4,0.885
1715,Jul-06,0.708,0.6,0.4,0.333,0.1,0.667
200818,Jul-06,0.333,0,0,0,0,0
101150,Jul-06,0.5,0,0.3,0,0,0
200766,Jul-06,0.526,0.429,0.4,0,0.1,1
101107,Jul-06,0.5,0.278,0.8,0,0.1,0.846
2590,Jul-06,0.343,0.392,1.5,0.083,0.3,0.8
1742,Jul-06,0.5,0,0,0,0,0.5
200761,Jul-06,0.167,1,0.3,1,0.2,0
200749,Jul-06,0.444,0.333,0.3,0,0,0.833
722,Jul-06,0.389,0.6,0.6,0,0,0.75
1897,Jul-06,0.417,0.469,0.9,0.429,0.2,0.714
101120,Jul-06,0.483,1,0,0,0,0
101152,Jul-06,0,0,0,0,0,0
2748,Jul-06,0.444,0.333,0.3,0,0.1,0
953,Jul-06,0.4,0,0,0,0,0
2397,Jul-06,0.577,0.545,0.8,0,0,0.917
201167,Aug-07,0.778,0,0.1,0,0,0
201336,Aug-07,0,0,0,0,0,0
200746,Aug-07,0.649,0.583,0.6,0,0,0.833
2124,Aug-07,0.444,0.75,0.4,0,0,0
951,Aug-07,0.613,0.559,1.1,0.55,0.6,0.727
2754,Aug-07,0.533,0.5,0.1,0,0,0.857
200984,Aug-07,0,0,0,0,0,0
1747,Aug-07,0.577,0.273,0.8,0.273,0.4,0.692
1507,Aug-07,0,0,0.5,0,0.5,0
2546,Aug-07,0.581,0.451,1.6,0,0.2,0.818
201202,Aug-07,0.5,0,0,0,0,1
2240,Aug-07,0,0.167,2,0.5,0.7,0.875
2772,Aug-07,0.8,1,0.2,0,0,0
353,Aug-07,0.6,1,0.1,0,0,0.444
200756,Aug-07,0.4,0,0,0,0,0.5
2306,Aug-07,0.667,0.444,1,0.667,0.3,1
1088,Aug-07,0.5,0.667,1.5,0.5,1,0
101235,Aug-07,0.594,0.529,0.5,0.286,0.2,1
200764,Aug-07,0.438,0,0.1,0,0,1
2556,Aug-07,0,1,0.5,1,0.5,0
2571,Aug-07,0.476,0.263,0.9,0.333,0.4,0
200826,Aug-07,0.333,0.667,1,0,0.3,0
200745,Aug-07,0.4,0.286,0.7,0.2,0.5,1
2440,Aug-07,0.583,0.333,0.3,0,0.1,0.5
2853,Aug-07,0.75,0,0.3,0,0,0
699,Aug-07,0.286,0,0.1,0,0.1,0
101138,Aug-07,0.529,0.4,0.3,0,0,0.75
2203,Aug-07,0.571,0.333,0.4,0.364,0.4,1
2294,Aug-07,0.375,0.778,0.3,1,0.1,0.714
1952,Aug-07,0.581,0.2,0.5,0.214,0.5,1
1710,Aug-07,0.667,0.471,0.9,0.333,0.3,0.75
2740,Aug-07,0.516,0.6,0.5,0,0,0
1497,Aug-07,0.571,0.438,1.1,0.25,0.4,0.943
2581,Aug-07,0.778,0.333,0.6,0.25,0.3,1
101154,Aug-07,0.529,0,0.2,0,0,0.8
1548,Aug-07,0.067,0.1,0.7,0,0.1,0.6
2586,Aug-07,0.607,0.462,0.5,0.5,0.2,0.5
101106,Aug-07,0.489,0.5,0.6,0,0,0.652
2588,Aug-07,0.4,0,0.4,0,0.1,1
200767,Aug-07,0.565,0.333,0.4,0,0,0.571
2430,Aug-07,0.464,0.559,1.2,0,0,0.789
2547,Aug-07,0.379,0.468,1.6,0,0.1,0.875
1477,Aug-07,0.71,0.125,0.3,0.25,0.1,0.833
1763,Aug-07,1,0,0,0,0,0
1863,Aug-07,0.8,0.5,0.4,0,0.2,1
1882,Aug-07,0,0,0,0,0,0
201147,Aug-07,0.389,0,0.2,0,0,0.667
200758,Aug-07,0.421,0.2,0.3,0,0.1,0.938
2056,Aug-07,1,0,0,0,0,0
201166,Aug-07,0.667,0,0.3,0,0.2,0.5
2810,Aug-07,0.667,1,0.3,0,0,0
2484,Aug-07,0.647,0.5,0.2,0,0,0.786
2198,Aug-07,0.667,0,0,0,0,0.5
136,Aug-07,1,0,0,0,0,0
200769,Aug-07,0,0.667,1.5,0,0,0.25
977,Aug-07,0.583,0.5,1.7,0.5,0.3,0.857
1761,Aug-07,0.2,0,0.2,0,0,0
2406,Aug-07,0.5,0.457,1.6,0.333,0.8,0.786
2446,Aug-07,0.667,0.4,0.4,0,0.3,1
101115,Aug-07,0.636,1,0.1,0,0,0.5
101181,Aug-07,0.407,0.368,0.7,0.25,0.4,0.917
948,Aug-07,0.594,0.538,0.4,1,0,1
2073,Aug-07,0.333,0.5,0.3,0,0,0
200760,Aug-07,0.545,0.75,0.4,1,0.1,0.5
2679,Aug-07,0.469,0.364,0.7,0.25,0.4,0.824
1853,Aug-07,0.667,0.381,0.8,0.273,0.4,0.833
1713,Aug-07,0.595,0.392,1.4,0.25,0.3,0.889
208,Aug-07,0.556,0.429,1.2,0.455,0.6,0.75
2199,Aug-07,0.739,0.429,0.3,0,0,0.5
201163,Aug-07,0.375,0.75,0.5,0,0,0
2735,Aug-07,0.469,0.6,0.2,0,0.1,0.571
2260,Aug-07,0,0,0,0,0,0
2215,Aug-07,0.588,0.333,0.2,0,0,0
200776,Aug-07,0.333,0.25,0.7,0,0.2,0
2555,Aug-07,0.364,0.286,0.3,0,0,0.6
201144,Aug-07,0.3,0.4,0.5,0,0,0.857
201161,Aug-07,0.148,0.294,0.6,0.3,0.4,0.6
2037,Aug-07,0.444,0.237,1.6,0.118,0.5,0.829
201159,Aug-07,1,0,0,0,0,0
1506,Aug-07,0.25,0,0.3,0,0.3,0
2201,Aug-07,0.353,0.417,0.7,0,0,0.8
2223,Aug-07,0.55,0.625,0.4,0,0,0.545
956,Aug-07,0.524,0.6,0.2,0,0,0.5
1498,Aug-07,0.556,0.6,0.6,0.667,0.1,0.833
2605,Aug-07,0.5,0.462,0.6,0.5,0.1,0.6
1884,Aug-07,0.541,0.518,1.5,0.318,0.6,0.75
201175,Aug-07,0.857,1,0.6,0,0,0.625
1729,Aug-07,0.25,0.239,1.2,0.333,0.7,0.632
2568,Aug-07,0.348,0.2,0.7,0.2,0.4,0.538
2736,Aug-07,0.4,0.5,0.3,0,0,0.5
2564,Aug-07,0.6,0.286,0.4,0,0,0.667
200821,Aug-07,0,0,0,0,0,0
200799,Aug-07,0,0,0,0,0,0
2424,Aug-07,0.333,0.667,0.3,0.5,0.2,1
101143,Aug-07,0.294,0.2,0.6,0.2,0.3,1
101113,Aug-07,1,0,0,0,0,0
2205,Aug-07,0.538,0,0,0,0,0
2413,Aug-07,0.375,0,0.3,0,0.3,0
1720,Aug-07,0.5,0,1,0,0,0
2039,Aug-07,0.563,0.333,0.4,0,0.1,1
200763,Aug-07,0.429,0.333,0.2,0,0.1,1
201162,Aug-07,0.455,0,0.1,0,0,1
2768,Aug-07,0.45,0.571,0.4,0.5,0.2,1
1495,Aug-07,0.606,0.531,1,0,0,0.619
2399,Aug-07,0.4,0.208,0.6,0.133,0.4,0.824
201142,Aug-07,0.364,0.467,1.4,0.667,0.4,0.892
101145,Aug-07,0.538,0.469,0.8,0,0,0.733
1922,Aug-07,0.667,1,0.3,0,0,0
2230,Aug-07,0.286,0.5,0.3,0.5,0.3,0
2501,Aug-07,0.4,0,0.2,0,0,0.5
200770,Aug-07,0.583,0.25,0.3,0,0.2,0
201174,Aug-07,0,1,0.5,0,0,0
101109,Aug-07,0.514,0.315,1.5,0.25,0.2,0.767
714,Aug-07,0.586,0.4,0.7,0.389,0.6,0.7
965,Aug-07,0.6,0.238,0.7,0.2,0.3,0.667
2551,Aug-07,0.417,0.5,1.3,0.5,0.5,0.667
1902,Aug-07,0.4,0.25,0.2,0,0,0.5
200751,Aug-07,0.385,0.647,1.3,0.75,0.3,1
1502,Aug-07,0,0,0,0,0,0
2499,Aug-07,0.25,0.5,0.5,0,0.3,0
1883,Aug-07,1,1,1,0,0,0
101112,Aug-07,0.5,0.25,0.5,0,0,0.5
200816,Aug-07,1,0,0,0,0,0
101128,Aug-07,0.543,0.296,0.8,0.333,0.5,0.818
708,Aug-07,0.6,0.429,1.1,0,0,0.667
2200,Aug-07,0.448,0.593,0.9,0,0,0.789
200752,Aug-07,0.382,0.5,1.5,0.429,0.6,0.444
1904,Aug-07,0.417,0,0.3,0,0.1,1
200789,Aug-07,0.71,0.4,0.5,0.462,0.4,0.714
2109,Aug-07,0,0,0,0,0,0
1938,Aug-07,0.625,0.553,1.2,0.313,0.5,0.923
1921,Aug-07,0.5,0,0,0,0,0
101155,Aug-07,0.31,0.412,0.6,0.4,0.2,1
2400,Aug-07,0.483,0.467,0.5,0,0,0.615
2732,Aug-07,0.3,0.333,1.3,0.333,0.4,0.909
101211,Aug-07,0,0,0,0,0,0
101122,Aug-07,0.385,0.321,0.7,0.4,0.3,0.929
201189,Aug-07,0.667,1,0.3,0,0,0
201145,Aug-07,0.375,0.455,0.5,0,0,0.75
2584,Aug-07,0.471,0,0.1,0,0.1,1
101158,Aug-07,1,0,0,0,0,0
1888,Aug-07,0.56,0.458,1,0.4,0.4,1
358,Aug-07,0.667,0,0,0,0,0
1723,Aug-07,0.6,0.667,0.3,0,0,1
1733,Aug-07,0.5,0.2,0.5,0,0.3,1
2734,Aug-07,0.615,0.45,0.8,0.5,0.2,0.8
2758,Aug-07,0.429,0,0.1,0,0,1
2078,Aug-07,0,0,0,0,0,0
2617,Aug-07,0.286,0.346,0.9,0,0,0.8
2239,Aug-07,0.583,0,0,0,0,0
201150,Aug-07,0.5,0,0.5,0,0.5,0
101236,Aug-07,0.667,0,0.1,0,0,0
2553,Aug-07,0.385,0.333,0.2,0,0.2,0
2217,Aug-07,0.391,0.375,0.3,0,0,0.875
101129,Aug-07,0.429,0.2,0.7,0.2,0.4,1
200835,Aug-07,0.4,1,0.2,0,0,0
2403,Aug-07,0.5,1,0.3,0,0,0
255,Aug-07,0.481,0.357,0.5,0,0.1,0.667
2550,Aug-07,0.37,0.105,0.7,0.2,0.2,1
200797,Aug-07,0.455,0,0,0,0,0
201143,Aug-07,0.486,0.545,0.3,0,0,0.846
109,Aug-07,0.5,0,0.3,0,0.3,0
2067,Aug-07,0.421,0.222,0.5,0.286,0.4,1
2730,Aug-07,0.545,0.444,0.3,0,0,0.731
2572,Aug-07,0.543,0.5,0.2,0,0,0.8
436,Aug-07,0,0,0,0,0,0
1607,Aug-07,0,0,0,0,0,0
1716,Aug-07,0.5,0.3,0.4,0.5,0.1,1
2743,Aug-07,0.333,1,0.3,0,0,1
283,Aug-07,1,0,0,0,0,0
2738,Aug-07,0.537,0.4,1.2,0.154,0.3,0.913
980,Aug-07,0.697,0.471,1,0,0,0.909
947,Aug-07,0.588,0.426,1.4,0.571,0.4,0.769
2767,Aug-07,0.421,0.417,0.6,0.5,0.1,0.667
101127,Aug-07,0.645,0.333,0.8,0.286,0.2,0.862
1517,Aug-07,0.875,0.2,0.6,0.25,0.5,1
2739,Aug-07,0,0,0,0,0,0
1536,Aug-07,0.588,0.471,1,0.462,0.8,0.833
2418,Aug-07,0.4,0,0,0,0,0
2544,Aug-07,0.674,0.443,2.3,0.167,0.7,0.815
2229,Aug-07,0.375,0.333,0.4,0.5,0.3,0.5
1712,Aug-07,0.486,0.422,1.3,0.313,0.5,0.792
2060,Aug-07,0.2,0.3,0.5,0.25,0.2,0.9
2744,Aug-07,0.25,0.438,1,0,0,0.783
2210,Aug-07,0.564,0.479,1.2,0.444,0.2,0.833
2407,Aug-07,0.368,0,0,0,0,0.5
200792,Aug-07,0,0,0.8,0,0,0
101161,Aug-07,0.429,0.333,0.4,0,0,0
1533,Aug-07,0.55,0.375,0.4,0,0.1,1
2207,Aug-07,0.5,0.281,1.6,0.227,0.6,0.868
200784,Aug-07,0.333,0,0,0,0,0
2563,Aug-07,0.6,0,0,0,0,0.6
1800,Aug-07,0.5,0.364,0.7,0.444,0.6,0.6
101204,Aug-07,0,0,0,0,0,0
224,Aug-07,0.444,0.5,0.4,0.5,0.2,0
2410,Aug-07,0.48,0.333,0.4,0,0.1,0.8
2592,Aug-07,0.714,0.5,0.3,0.6,0.2,0.857
200780,Aug-07,0,0,0,0,0,0
2549,Aug-07,0.458,0.25,0.3,0,0,1
2574,Aug-07,0.286,0.667,0.4,0.5,0.3,0
201207,Aug-07,1,0,0,0,0,0
467,Aug-07,0.548,0.357,0.7,0.294,0.4,0.714
200814,Aug-07,0.333,0,0,0,0,1
1905,Aug-07,0.458,0.333,0.4,0.333,0.3,1
101132,Aug-07,0.389,0.538,0.7,0.286,0.4,1
1510,Aug-07,0.35,0,0.1,0,0,1
2594,Aug-07,0.6,0.3,0.5,0.125,0.4,0.912
2420,Aug-07,0.25,0,0.3,0,0,0
1711,Aug-07,1,0,0,0,0,0
201171,Aug-07,1,0.667,0.6,0,0,0.667
201186,Aug-07,0.333,0,0.3,0,0,0
201151,Aug-07,0.4,0,0.2,0,0,0
101135,Aug-07,0.433,0.167,0.4,0,0,1
1740,Aug-07,0.563,0.323,1,0.333,0.5,0.733
200768,Aug-07,0.393,0.368,0.7,0.5,0.1,0.667
1731,Aug-07,0.267,0.556,0.6,0.667,0.2,0.25
1894,Aug-07,0.414,0.448,1,0.571,0.2,0.875
2048,Aug-07,1,0,0,0,0,0
950,Aug-07,0.5,0.267,1.5,0.25,0.4,0.75
1890,Aug-07,0.433,0.571,0.5,0,0,0.8
1752,Aug-07,1,1,2,0,0,1
923,Aug-07,0.5,0,0,0,0,0
2030,Aug-07,0.625,0.429,0.6,0,0,0.769
2755,Aug-07,0.567,0.455,0.7,0.667,0.2,0.837
2046,Aug-07,0.368,0.556,0.5,0,0,0
2427,Aug-07,0.435,0.357,0.6,0.273,0.5,1
101131,Aug-07,0.6,1,0.1,0,0,1
2788,Aug-07,0,0,0,0,0,0
101119,Aug-07,0.333,0.292,0.9,0.25,0.4,0.636
686,Aug-07,0.652,0.75,0.2,0,0,0.625
1503,Aug-07,0.737,0.444,0.9,0.4,0.3,0.625
201187,Aug-07,0.625,0,0,0,0,1
976,Aug-07,0.5,1,0.1,0,0,1
2036,Aug-07,0,0,0,0,0,0
101139,Aug-07,0.125,0,0.4,0,0.3,0
2545,Aug-07,0.462,0.75,0.3,0,0,0
1889,Aug-07,0.5,0.259,0.8,0,0.1,0.76
1802,Aug-07,0.556,0.115,0.7,0,0.1,0.794
2034,Aug-07,0.375,0.389,0.6,0.125,0.3,0.8
200794,Aug-07,0.364,1,0.1,0,0,0
1749,Aug-07,0.406,0.364,0.7,0.25,0.3,0.889
1737,Aug-07,0.353,0.429,0.4,0,0,0.5
200081,Aug-07,0.273,0.308,0.6,0.143,0.3,0.714
1630,Aug-07,0.48,0.556,0.4,0,0,0.333
201043,Aug-07,0.5,1,0.3,0,0,0
297,Aug-07,0.625,0.5,0.3,0,0,0.5
2211,Aug-07,0.348,0,0.1,0,0.1,1
2436,Aug-07,1,0,0.5,0,0.5,0
87,Aug-07,0,0,0,0,0,0
2411,Aug-07,0.6,0.222,0.3,0.286,0.2,0.8
2059,Aug-07,0.385,0.286,0.5,0.2,0.4,0
959,Aug-07,0.528,0.487,1.1,0.524,0.6,0.868
2434,Aug-07,0.379,0.438,0.6,0.455,0.4,0.737
2749,Aug-07,0.429,0.6,1,0.6,0.2,0.824
1725,Aug-07,0.385,0,0.1,0,0,0
1956,Aug-07,0.667,1,0.1,0,0,0
201149,Aug-07,0.444,0,0.1,0,0,1
2804,Aug-07,0.296,0.333,0.8,0.3,0.4,0.818
200779,Aug-07,1,1,0.3,1,0.3,0
1717,Aug-07,0.553,0.412,1.3,0.278,0.5,0.878
979,Aug-07,0.385,0.273,0.8,0,0.1,0.875
406,Aug-07,0.333,0,0.2,0,0,0.455
101177,Aug-07,0.765,0.5,0.1,0,0,0
1885,Aug-07,0.611,0.417,0.7,0,0.2,0.6
2731,Aug-07,0.5,0.692,0.4,0,0,0.533
2246,Aug-07,0.6,0.429,0.7,0.444,0.5,1
1563,Aug-07,1,0,0,0,0,0
2566,Aug-07,0.618,0.5,1.1,1,0.1,0.828
101261,Aug-07,0,0,1,0,1,0
2585,Aug-07,1,0,0,0,0,0.5
2457,Aug-07,0.714,0.571,1,0,0.1,0.667
1515,Aug-07,0.375,0.435,0.7,0.4,0.5,0.833
2470,Aug-07,0,0,0.5,0,0.3,0
2225,Aug-07,0.654,0.579,0.7,0.5,0.1,0.5
1739,Aug-07,0.667,0,0,0,0,0
101108,Aug-07,0.679,0.45,1.4,0.3,0.4,0.816
2562,Aug-07,0.643,0.4,0.7,0.333,0.4,1
200762,Aug-07,0,0,0,0,0,0
2570,Aug-07,0.385,1,0.1,0,0,0
2050,Aug-07,0.583,0.5,0.5,0.5,0.3,1
101130,Aug-07,0.5,0.333,1.5,0,0,0
15,Aug-07,1,0,1,0,1,0
1718,Aug-07,0.625,0.212,1,0.143,0.2,0.85
2554,Aug-07,0.467,0.125,0.5,0,0.4,1
1899,Aug-07,0.704,0.25,0.3,0.333,0.2,0.8
200796,Aug-07,0.833,0.667,0.5,0,0,0
2694,Aug-07,0.375,0.5,0.5,0,0,1
2867,Aug-07,0,0,0.5,0,0.5,0
101179,Aug-07,0,0,0,0,0,0
2419,Aug-07,0.6,0.429,0.9,0.5,0.1,0.667
2038,Aug-07,0.65,0,0,0,0,0
200809,Aug-07,0.313,0.375,0.5,0.5,0.1,1
2209,Aug-07,0.4,0,0.2,0,0.1,0.5
2216,Aug-07,0.556,0.469,1.2,0,0,0.636
689,Aug-07,0.333,0,0,0,0,1
2072,Aug-07,0.41,0.393,1.4,0.273,0.6,0.8
200755,Aug-07,0,0,0.2,0,0.2,1
201181,Aug-07,0.333,0,0,0,0,0
2202,Aug-07,0.5,0.424,0.9,0.385,0.4,0.811
2047,Aug-07,0.55,0,0.4,0,0.2,0.667
2557,Aug-07,0.5,0.333,1,0.25,0.3,0.833
101126,Aug-07,0.321,0.462,0.9,0.286,0.3,0.938
200771,Aug-07,0,0,0,0,0,0
200765,Aug-07,0.667,0.529,0.6,0,0,1
990,Aug-07,0.5,0.667,1.5,0,0,0
2624,Aug-07,0.5,0.75,0.2,0,0,0.667
200750,Aug-07,0.667,0.414,1.6,0.286,0.2,0.826
1913,Aug-07,0.143,0,0.1,0,0,0
2416,Aug-07,0.364,0.625,0.7,0.556,0.4,0
2422,Aug-07,0.516,0.522,0.7,0,0.2,0.85
2243,Aug-07,0.667,0,0,0,0,0
2449,Aug-07,0.333,0,0.3,0,0,1
200757,Aug-07,0.471,0.5,0.2,0,0,1
201196,Aug-07,0.286,0.5,0.3,0,0,0.667
2250,Aug-07,0.565,0.556,0.4,0.333,0.1,1
1730,Aug-07,0.75,0,0,0,0,0
200783,Aug-07,0.111,0.8,0.6,0,0,1
2747,Aug-07,0.313,0.222,0.6,0.222,0.6,0.545
201160,Aug-07,0.333,0,0.3,0,0,0
693,Aug-07,0.5,0.385,0.5,0,0,0.778
2746,Aug-07,0.474,0.371,0.9,0.444,0.2,0.76
727,Aug-07,1,0,0.3,0,0,0
2745,Aug-07,0.571,0.5,0.3,0,0,1
2443,Aug-07,0.632,0.429,0.4,0,0,1
711,Aug-07,0.476,0.556,0.4,0.571,0.3,0.909
2052,Aug-07,0.483,0.387,1.1,0.267,0.5,0.789
978,Aug-07,0.636,0.385,1.2,0.4,0.7,1
757,Aug-07,0.5,0.571,0.7,0.5,0.2,0.667
101136,Aug-07,0.5,0.333,0.8,0,0.5,0.75
2405,Aug-07,0.559,0.439,1.2,0,0.1,0.745
201199,Aug-07,1,0,1,0,0.5,0
201155,Aug-07,0.571,0.6,0.7,0,0.1,0.857
2741,Aug-07,0,0,0,0,0,0
2031,Aug-07,0.4,0,0.2,0,0.2,0
1887,Aug-07,0.31,0.308,0.4,0,0.1,0.667
2742,Aug-07,0.105,0.083,0.6,0,0.3,1
1891,Aug-07,0.538,0.326,1.2,0.25,0.4,0.81
2873,Aug-07,0.333,0,0,0,0,0
1903,Aug-07,0.333,0,0,0,0,0
703,Aug-07,0.45,0.818,0.6,0,0,0.571
1501,Aug-07,0.318,0.25,0.5,0,0.2,0.833
200748,Aug-07,0.5,0.667,0.3,0,0,0.7
201154,Aug-07,0.368,0.467,0.8,0.4,0.3,0.571
2224,Aug-07,0.474,0.257,1.8,0.222,0.5,0.714
201169,Aug-07,1,0,1,0,1,0
101142,Aug-07,0.583,0.667,0.3,0,0,0.5
2045,Aug-07,0.545,0.375,1.5,0.286,0.6,0.846
2137,Aug-07,0.615,0.429,0.5,0.5,0.2,0
2757,Aug-07,0.533,0.607,0.9,0.333,0.1,0.6
2760,Aug-07,0.682,0.625,0.4,0,0,1
1521,Aug-07,0.5,0,0,0,0,0
101111,Aug-07,0.5,0.125,0.3,0,0.1,0.833
2063,Aug-07,0,0,0,0,0,0
2756,Aug-07,0.533,0.4,1,0.3,0.7,0.778
2548,Aug-07,0.241,0.306,2.1,0.083,0.4,0.778
101144,Aug-07,0.5,0,0,0,0,0.5
952,Aug-07,0.25,0.6,0.4,0.5,0.2,0
1112,Aug-07,0.364,0.545,0.5,0,0,0.5
2222,Aug-07,0.458,0.2,1,0.333,0.4,0.786
739,Aug-07,0.52,0.273,1.3,0.091,0.4,1
2575,Aug-07,0.579,0.4,0.3,0,0.1,0.714
101124,Aug-07,0.467,0.5,0.5,0,0.1,1
200827,Aug-07,0,0,0,0,0,0
201228,Aug-07,0,0,0,0,0,1
2248,Aug-07,0.448,0.353,0.6,0.333,0.2,0.833
101110,Aug-07,0.5,0.2,0.6,0.143,0.4,0
1719,Aug-07,0.529,0.333,0.7,0,0.1,0.75
2561,Aug-07,0.63,0.243,1.4,0,0.1,0.667
2753,Aug-07,0.5,0.417,0.5,0.5,0.2,0.333
201238,Aug-07,0.615,0,0,0,0,1
2404,Aug-07,0.412,0.333,0.9,0,0,0.5
2863,Aug-07,0.364,0.417,0.5,0.667,0.1,0.778
2366,Aug-07,0.5,0,0,0,0,0
1425,Aug-07,0.75,0,0,0,0,0
101114,Aug-07,0.483,0.346,0.9,0.4,0.3,0.792
1715,Aug-07,0.238,0.25,0.6,0.286,0.3,1
200818,Aug-07,0,0,0,0,0,0
101150,Aug-07,0.514,0.395,1.1,0.5,0.2,0.765
200766,Aug-07,0.375,0.333,0.4,0,0.1,0.75
101107,Aug-07,0.486,0.333,0.5,0,0,0.769
2590,Aug-07,0.5,0.457,1,0.375,0.4,0.943
201157,Aug-07,0.5,0.5,0.2,0,0,1
200761,Aug-07,0.389,0.75,0.2,0.5,0.1,0.667
200749,Aug-07,0.571,0,0.1,0,0,0.5
1897,Aug-07,0.536,0.488,1.5,0.444,0.3,0.615
101120,Aug-07,0.588,0.294,1,0.2,0.6,0.5
201148,Aug-07,0,0,0,0,0,0
2748,Aug-07,0.214,0.333,0.4,0,0.1,0
201153,Aug-07,1,0,0,0,0,0
953,Aug-07,1,0,0,0,0,0
2397,Aug-07,0.583,0.4,1.3,0,0,0.692
201146,Aug-07,0.48,0.615,0.5,0,0,0.889
201156,Aug-07,0.3,0.429,1.4,0.333,0.6,1
201152,Aug-07,0.632,0.273,0.6,0,0,0.75
203518,2016-17,0.438,0.25,0.3,0.5,0.1,1
203112,2016-17,0.286,0,0.4,0,0.1,1
203500,2016-17,0.588,0.357,0.4,0,0,0.5
201167,2016-17,0.545,0.286,0.6,0.25,0.4,1
201582,2016-17,0.5,0,0.2,0,0,0
202332,2016-17,0,0,0,0,0,0
200746,2016-17,0.75,0.55,0.7,0,0,0.656
202730,2016-17,0.571,0,0,0,0,0
2754,2016-17,0.484,0.556,0.3,0,0,0.5
202329,2016-17,0.484,0.267,0.5,0.167,0.4,0.875
1626147,2016-17,0.375,0.5,0.3,0,0.1,0.5
203937,2016-17,0.619,0.333,0.1,0,0,1
201583,2016-17,0.68,0.545,0.4,0.444,0.4,0.75
203507,2016-17,0.5,0.413,1.4,0.286,0.2,0.654
2546,2016-17,0.441,0.412,2,0.222,0.5,0.778
2772,2016-17,0.588,0.188,0.5,0.111,0.3,1
201589,2016-17,0.625,1,0.1,1,0.1,0
201600,2016-17,0.4,0,0,0,0,0
201571,2016-17,0.429,0.5,0.1,0,0,1
202337,2016-17,0,0,0.2,0,0.2,0
1627758,2016-17,0.5,0.25,0.5,1,0.1,1
1627735,2016-17,0,0,0.5,0,0,0.5
2571,2016-17,0.545,0.167,0.5,0.333,0.3,1
200826,2016-17,0.286,0.6,1.4,0.333,0.9,1
203084,2016-17,0.457,0.462,1.1,0.4,0.1,0.875
